"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","QID1","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q2","Q5_1","Q6_1","Q7_1","Q8_1","Q9","Q40_1","COVID_pos","COVID_pos_others","COVID_pers_harm","COVID_pers_concern","COVID_concern_oth","COVID_gen_harm","COVID_comply_percent","COVID_comply_pers","CS_downloaded","CS_notwork_why_1","CS_notwork_why_2","CS_notwork_why_3","CS_notwork_why_4","CS_notwork_why_5","CS_notwork_why_6","gov_approval","COVID_info_source","Q60_1","Q60_2","Q60_3","Q60_4","Q60_5","Q60_6","Q60_7","Q60_8","Q60_9","Q60_10","Q60_11","Q60_12","Q150","Q163_1","Q163_2","Q163_3","Q163_4","Q163_5","Q163_6","Q72_1_1","Q72_1_2","Q72_1_3","Q72_1_4","Q72_1_5","Q72_1_6","Q72_1_7","Q72_1_8","Q72_1_9","Q72_1_10","Q72_1_11","Q72_1_12","Q72_2_1","Q72_2_2","Q72_2_3","Q72_2_4","Q72_2_5","Q72_2_6","Q72_2_7","Q72_2_8","Q72_2_9","Q72_2_10","Q72_2_11","Q72_2_12","Q72_3_1","Q72_3_2","Q72_3_3","Q72_3_4","Q72_3_5","Q72_3_6","Q72_3_7","Q72_3_8","Q72_3_9","Q72_3_10","Q72_3_11","Q72_3_12","Q72_4_1","Q72_4_2","Q72_4_3","Q72_4_4","Q72_4_5","Q72_4_6","Q72_4_7","Q72_4_8","Q72_4_9","Q72_4_10","Q72_4_11","Q72_4_12","Q72_5_1","Q72_5_2","Q72_5_3","Q72_5_4","Q72_5_5","Q72_5_6","Q72_5_7","Q72_5_8","Q72_5_9","Q72_5_10","Q72_5_11","Q72_5_12","Q72_6_1","Q72_6_2","Q72_6_3","Q72_6_4","Q72_6_5","Q72_6_6","Q72_6_7","Q72_6_8","Q72_6_9","Q72_6_10","Q72_6_11","Q72_6_12","Q72_7_1","Q72_7_2","Q72_7_3","Q72_7_4","Q72_7_5","Q72_7_6","Q72_7_7","Q72_7_8","Q72_7_9","Q72_7_10","Q72_7_11","Q72_7_12","Q72_8_1","Q72_8_2","Q72_8_3","Q72_8_4","Q72_8_5","Q72_8_6","Q72_8_7","Q72_8_8","Q72_8_9","Q72_8_10","Q72_8_11","Q72_8_12","Q72_9_1","Q72_9_2","Q72_9_3","Q72_9_4","Q72_9_5","Q72_9_6","Q72_9_7","Q72_9_8","Q72_9_9","Q72_9_10","Q72_9_11","Q72_9_12","Q76_1_1","Q76_1_2","Q76_1_3","Q76_1_4","Q76_1_5","Q76_1_6","Q76_1_7","Q76_1_8","Q76_1_9","Q76_1_10","Q76_1_11","Q76_1_12","Q76_2_1","Q76_2_2","Q76_2_3","Q76_2_4","Q76_2_5","Q76_2_6","Q76_2_7","Q76_2_8","Q76_2_9","Q76_2_10","Q76_2_11","Q76_2_12","Q76_3_1","Q76_3_2","Q76_3_3","Q76_3_4","Q76_3_5","Q76_3_6","Q76_3_7","Q76_3_8","Q76_3_9","Q76_3_10","Q76_3_11","Q76_3_12","Q76_4_1","Q76_4_2","Q76_4_3","Q76_4_4","Q76_4_5","Q76_4_6","Q76_4_7","Q76_4_8","Q76_4_9","Q76_4_10","Q76_4_11","Q76_4_12","Q76_5_1","Q76_5_2","Q76_5_3","Q76_5_4","Q76_5_5","Q76_5_6","Q76_5_7","Q76_5_8","Q76_5_9","Q76_5_10","Q76_5_11","Q76_5_12","Q76_6_1","Q76_6_2","Q76_6_3","Q76_6_4","Q76_6_5","Q76_6_6","Q76_6_7","Q76_6_8","Q76_6_9","Q76_6_10","Q76_6_11","Q76_6_12","Q76_7_1","Q76_7_2","Q76_7_3","Q76_7_4","Q76_7_5","Q76_7_6","Q76_7_7","Q76_7_8","Q76_7_9","Q76_7_10","Q76_7_11","Q76_7_12","Q76_8_1","Q76_8_2","Q76_8_3","Q76_8_4","Q76_8_5","Q76_8_6","Q76_8_7","Q76_8_8","Q76_8_9","Q76_8_10","Q76_8_11","Q76_8_12","Q76_9_1","Q76_9_2","Q76_9_3","Q76_9_4","Q76_9_5","Q76_9_6","Q76_9_7","Q76_9_8","Q76_9_9","Q76_9_10","Q76_9_11","Q76_9_12","Q63_1","Q63_2","Q63_3","Q63_4","Q63_5","Q65_1","Q65_2","Q65_3","Q65_4","Q65_5","Q65_6","Q65_7","Q65_8","Q65_9","Q65_10","Q65_11","Q65_12","Q65_13","Q65_14","Q65_15","Q65_16","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q13","Q64_1","Q64_2","Q64_3","Q64_4","Q64_8","Q38","id","eqtid","mean_subjective_numeracy","berlin_oneItem"
"2022/3/22 19:34","2022/3/22 19:42",0,"61.27.5.25",100,491,1,"2022/3/22 19:42","R_25XRq5CCyB4zQBD",NA,NA,NA,NA,43.07629395,141.365387,"anonymous","JA",3,NA,NA,NA,1,NA,NA,NA,6,5,5,4,3,NA,0,0,3,3,3,3,70,4,2,NA,NA,NA,NA,NA,NA,3,1,5,5,5,4,5,2,2,2,4,4,2,2,1,2,1,5,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,2,4,3,2,4,3,3,4,3,3,3,2,4,3,4,5,5,5,4,3,NA,NA,NA,NA,1,"","7B9VyDumWUfT","5ff052c44334ca6682c4e066452a55d68e22c33d",4.6,0
"2022/3/22 19:37","2022/3/22 19:42",0,"14.12.80.225",100,321,1,"2022/3/22 19:42","R_1rCVqsfSPYALkrI",NA,NA,NA,NA,33.23800659,130.3164063,"anonymous","JA",2,NA,NA,NA,NA,NA,1,4,4,4,4,3,3,4,0,0,3,3,3,3,50,4,2,NA,NA,NA,NA,NA,NA,3,1,4,4,4,4,4,4,6,4,2,5,4,4,2,1,3,2,4,5,6,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,3,3,3,3,4,3,3,4,2,3,4,2,3,3,4,5,3,6,3,1,NA,NA,NA,NA,1,"","bOAr246TjXLp","5ff052c44334ca6682c4e066452a55d68e22c33d",4.2,0
"2022/3/22 19:38","2022/3/22 19:43",0,"14.13.144.96",100,297,1,"2022/3/22 19:43","R_1EhPCpAS2X0IiQI",NA,NA,NA,NA,34.64289856,135.0010986,"anonymous","JA",4,NA,NA,NA,NA,NA,NA,NA,3,1,8,4,3,1,0,0,3,4,4,4,10,5,2,NA,NA,NA,NA,NA,NA,1,5,1,4,4,4,4,2,2,5,5,4,2,2,1,1,2,3,5,4,6,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,4,2,4,4,2,4,4,3,4,3,2,3,3,5,4,4,1,5,5,5,5,5,1,NA,NA,NA,NA,1,"","Ir0v0JoFhWFQ","5ff052c44334ca6682c4e066452a55d68e22c33d",5,0
"2022/3/22 19:36","2022/3/22 19:44",0,"180.144.107.149",100,445,1,"2022/3/22 19:44","R_2zwG2jUzrZL2XwA",NA,NA,NA,NA,35.02029419,135.7601929,"anonymous","JA",2,NA,1,NA,1,1,NA,3,4,2,7,5,6,3,0,0,4,4,2,4,50,4,2,NA,NA,NA,NA,NA,NA,1,6,2,4,4,2,4,4,4,4,4,4,4,4,1,1,2,6,4,5,3,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,3,3,3,4,4,4,3,4,3,3,4,3,3,4,4,3,3,3,4,4,2,3,3,NA,NA,NA,1,NA,"","8pN9doi5brh0","5ff052c44334ca6682c4e066452a55d68e22c33d",3.2,0
"2022/3/22 19:35","2022/3/22 19:44",0,"138.64.212.135",100,577,1,"2022/3/22 19:44","R_RwT9KpdM4d3Vbah",NA,NA,NA,NA,34.68859863,135.1958923,"anonymous","JA",3,NA,1,NA,1,NA,NA,NA,5,5,2,5,5,NA,0,0,3,4,4,4,75,7,0,NA,NA,1,NA,NA,NA,2,2,4,5,5,5,5,5,4,4,2,5,2,2,1,4,2,1,5,3,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,5,4,4,5,4,4,5,4,3,4,4,3,4,4,4,6,6,4,6,3,2,NA,1,1,1,NA,"","3QZdgbJAUGwI","5ff052c44334ca6682c4e066452a55d68e22c33d",5,1
"2022/3/22 19:37","2022/3/22 19:45",0,"180.43.222.95",100,472,1,"2022/3/22 19:45","R_1kTS8GRu4zjZk67",NA,NA,NA,NA,39.70419312,140.1282043,"anonymous","JA",2,NA,NA,NA,1,NA,1,7,4,2,4,3,6,4,0,0,5,3,3,5,30,3,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,3,2,1,3,1,3,3,2,3,2,2,1,3,3,3,3,1,5,4,6,4,4,2,NA,1,NA,NA,NA,"","ID7fg15uaOax","5ff052c44334ca6682c4e066452a55d68e22c33d",4.6,1
"2022/3/22 19:40","2022/3/22 19:46",0,"143.189.220.44",100,361,1,"2022/3/22 19:46","R_3k5IgwbseMPbNNk",NA,NA,NA,NA,35.17900085,136.8938904,"anonymous","JA",2,NA,NA,NA,NA,NA,1,3,6,6,6,4,4,6,1,1,NA,NA,2,1,50,4,1,NA,NA,NA,NA,NA,NA,4,2,5,5,5,5,5,4,4,5,4,5,4,4,1,6,4,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,3,3,3,2,2,3,3,4,4,3,2,4,4,3,4,4,5,4,4,4,4,4,3,3,2,3,3,NA,NA,NA,NA,1,"詳しくていいね(≧∇≦)b","gHSgpA3r4kKt","5ff052c44334ca6682c4e066452a55d68e22c33d",3,0
"2022/3/22 19:36","2022/3/22 19:48",0,"49.97.105.147",100,751,1,"2022/3/22 19:48","R_1dB7h4lAqUD3GVz",NA,NA,NA,NA,35.46429443,139.6261902,"anonymous","JA",2,1,NA,NA,1,NA,NA,7,7,5,3,4,5,5,0,0,4,4,4,4,60,7,2,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,4,4,5,4,4,2,2,1,1,2,3,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,3,3,2,3,3,4,3,4,3,4,4,2,3,3,3,4,3,3,4,4,1,NA,1,NA,NA,NA,"","TFCOKMcccRDF","5ff052c44334ca6682c4e066452a55d68e22c33d",3.6,0
"2022/3/22 19:43","2022/3/22 19:48",0,"60.65.173.105",100,326,1,"2022/3/22 19:48","R_3n0kHkBqJCGtHG6",NA,NA,NA,NA,35.46429443,139.6261902,"anonymous","JA",2,1,1,NA,1,NA,NA,4,4,2,6,2,3,4,0,0,4,3,3,3,30,4,2,NA,NA,NA,NA,NA,NA,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,1,"","VTZS9xICJ6sX","5ff052c44334ca6682c4e066452a55d68e22c33d",4,0
"2022/3/22 19:42","2022/3/22 19:49",0,"60.114.1.130",100,402,1,"2022/3/22 19:49","R_2CxD2ME1X5wNd0R",NA,NA,NA,NA,35.68930054,139.6899109,"anonymous","JA",4,NA,NA,NA,NA,NA,NA,NA,7,4,6,4,3,4,0,0,2,4,4,4,60,5,1,NA,NA,NA,NA,NA,NA,3,5,4,5,5,5,5,5,5,6,6,6,5,5,1,1,2,6,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,2,5,5,6,6,6,6,6,4,NA,1,NA,NA,NA,"","C4Pm1PttgcXq","5ff052c44334ca6682c4e066452a55d68e22c33d",6,0
"2022/3/22 19:42","2022/3/22 19:50",0,"118.105.10.57",100,494,1,"2022/3/22 19:50","R_2uWXh8mkgRJF2ct",NA,NA,NA,NA,35.18589783,136.9039917,"anonymous","JA",2,1,NA,NA,1,NA,NA,5,5,3,5,5,2,4,0,0,4,3,3,4,20,6,2,NA,NA,NA,NA,NA,NA,3,5,4,4,5,2,5,2,1,4,5,5,1,1,1,1,3,5,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,4,4,4,2,4,4,4,4,4,2,4,4,5,4,4,3,5,4,2,4,3,2,NA,NA,NA,NA,1,"","cTcp44qvSP5x","5ff052c44334ca6682c4e066452a55d68e22c33d",3.6,1
"2022/3/22 19:42","2022/3/22 19:50",0,"220.99.147.105",100,510,1,"2022/3/22 19:50","R_10IXP3RSIFx0vtM",NA,NA,NA,NA,35.855896,139.6416016,"anonymous","JA",2,NA,NA,NA,NA,NA,1,3,4,4,5,4,6,4,0,0,2,3,3,3,30,9,2,NA,NA,NA,NA,NA,NA,3,7,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,6,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,2,NA,NA,NA,NA,1,"","7U8xTXiIXs3F","5ff052c44334ca6682c4e066452a55d68e22c33d",5,1
