StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Attitude_1_1,Attitude_2_1,Benefit_1_1,Benefit_2_1,Risk_1_1,Risk_2_1,Q9,Q10,Q11,Q12,Q13,Info_Info_1,Info_Info_2,Info_Info_3,Info_Info_4,Info_Info_5,Info_Info_6,Info_Info_7,Info_Info_8,Info_Info_9,Info_Info_10,Info_Info_11,Info_Info_12,Info_Cred_1,Info_Cred_2,Info_Cred_3,Info_Cred_4,Info_Cred_5,Info_Cred_6,Info_Cred_7,Info_Cred_8,Info_Cred_9,Info_Cred_10,Info_Cred_11,Info_Cred_12,Info_Cred_13,H_Num1,H_Num2,H_Num3,H_Num4,H_Num5,Q22,id,eqtid
2022/11/1 14:12,2022/11/1 14:28,0,153.139.0.143,100,941,1,2022/11/1 14:28,R_2yeokKmiBJIPvbs,,,,,35.306,136.7947,anonymous,JA,3,0,0,5,5,4,6,4,2,1,3,3,4,3,3,4,4,3,5,6,6,6,5,5,6,4,5,4,5,5,5,4,5,5,5,3,4,1,7,4,6,5,5,5,4,2,3,2,2,クイズ性の高いアンケートに感じました,UvOx81pl3gy2,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:24,2022/11/1 14:29,0,14.10.1.192,100,270,1,2022/11/1 14:29,R_1LAaL23Tyl9368G,,,,,34.6892,135.4899,anonymous,JA,3,0,1,4,4,2,4,4,2,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,特になし,5i95xDW0GMMf,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:19,2022/11/1 14:30,0,60.98.237.130,100,683,1,2022/11/1 14:30,R_2ZIJczx7yuyH1LE,,,,,34.8463,135.6095,anonymous,JA,2,0,0,4,5,4,3,4,2,3,3,4,3,1,3,3,3,3,6,5,5,5,4,4,4,4,3,4,3,3,3,5,5,5,4,4,4,1,4,4,4,4,3,3,4,2,3,1,4,このアンケートはワクチンの効果を否定するエビデンスを得る意図があるのかと思ったんですがどうなんでしょう,Ia8HUk6DTDQM,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:23,2022/11/1 14:32,0,117.109.44.9,100,501,1,2022/11/1 14:32,R_1irG15b26ntwcyl,,,,,34.6879,135.8144,anonymous,JA,2,0,1,5,2,1,2,2,3,4,2,3,5,4,3,2,2,2,5,6,6,6,6,5,6,1,4,4,4,4,4,6,6,5,5,5,5,1,5,4,5,5,4,4,1,2,3,2,2,,YYTr3rOjEBAP,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:28,2022/11/1 14:34,0,125.52.73.94,100,330,1,2022/11/1 14:34,R_29izEs4qFtVqr8B,,,,,43.0763,141.3654,anonymous,JA,0,0,0,1,1,1,4,1,2,5,1,2,5,5,3,2,2,2,2,1,3,2,3,1,6,1,1,4,7,6,7,3,2,2,5,6,6,1,1,2,5,7,6,7,4,2,3,2,2,,5qOQ6xzoJiVO,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:30,2022/11/1 14:37,0,133.106.40.155,100,444,1,2022/11/1 14:37,R_0oXzrbrFnrTosHn,,,,,35.6897,139.6895,anonymous,JA,0,0,1,1,1,1,1,1,3,4,1,1,5,5,2,2,2,1,2,1,1,1,7,1,7,1,1,1,1,7,7,1,1,1,7,1,7,1,1,1,1,7,7,7,4,2,3,2,4,,xSp0f8HOqjO4,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:32,2022/11/1 14:38,0,119.230.110.198,100,319,1,2022/11/1 14:38,R_1JJUhi9Vxzxb4mq,,,,,34.6946,135.5021,anonymous,JA,2,0,0,5,5,4,4,3,3,3,3,3,4,3,3,3,2,3,5,6,5,5,4,5,5,3,4,2,5,5,3,6,5,5,5,5,5,1,4,3,3,3,5,2,4,2,3,1,2,,S7ouNpubAfSN,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:28,2022/11/1 14:39,0,119.229.178.193,100,653,1,2022/11/1 14:39,R_3jTCiG90lObv310,,,,,34.6837,135.5236,anonymous,JA,2,0,0,6,4,6,3,4,1,2,4,4,3,1,4,2,2,2,5,4,4,4,3,3,4,4,4,3,4,1,1,4,4,2,3,2,3,1,4,4,4,3,3,2,4,2,3,2,4,特にない,LWHydh3xmGyi,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:34,2022/11/1 14:40,0,58.98.202.89,100,352,1,2022/11/1 14:40,R_vv5LozijdeV6ik1,,,,,33.5664,131.7362,anonymous,JA,0,0,0,1,1,1,3,1,3,5,1,1,3,5,2,2,2,2,7,1,1,1,6,1,7,1,1,4,5,6,7,1,1,1,6,2,5,1,1,1,3,6,5,6,4,3,3,2,2,,KcGjjZAwPMbk,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:26,2022/11/1 14:41,0,220.150.176.59,100,888,1,2022/11/1 14:41,R_bxy9lMROBTG1QMp,,,,,43.0459,141.3543,anonymous,JA,0,0,0,4,1,4,4,4,3,3,3,3,3,2,3,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,3,難関でした。,dqqXiMclE3eD,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:30,2022/11/1 14:43,0,113.197.179.198,100,735,1,2022/11/1 14:43,R_pQ6ckHH0O0Xdg1X,,,,,35.6893,139.6899,anonymous,JA,0,0,0,4,1,4,4,1,2,2,2,3,3,3,3,3,3,3,5,4,4,4,3,3,4,2,4,4,4,4,3,3,4,4,3,3,4,1,4,3,5,5,4,2,4,2,3,2,4,,YKc0LXIuZo6c,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:30,2022/11/1 14:44,0,106.73.177.33,100,854,1,2022/11/1 14:44,R_1lv3USk7e4GNq0z,,,,,35.6063,140.1276,anonymous,JA,4,0,0,7,7,7,4,6,1,1,5,5,3,1,3,3,3,3,5,7,7,7,4,4,4,2,2,1,3,1,3,6,6,6,2,4,4,4,4,4,3,2,2,4,4,2,3,2,2,,kaAH8Zii7oWr,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:48,2022/11/1 14:57,0,222.227.136.198,100,553,1,2022/11/1 14:57,R_2zGXdLOoazApn8u,,,,,35.8292,139.6789,anonymous,JA,0,0,0,1,1,1,1,1,5,5,1,1,5,5,2,1,1,1,5,2,2,2,6,6,6,1,1,2,6,7,6,2,2,2,3,6,6,1,2,2,2,7,7,6,4,3,3,4,2,,nbmE4yiCXrE7,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:55,2022/11/1 15:00,0,113.41.180.113,100,268,1,2022/11/1 15:00,R_10SqIDu2EKpFdyH,,,,,35.6056,140.1237,anonymous,JA,3,0,0,7,7,7,4,7,1,1,4,3,3,1,3,3,3,4,5,5,6,6,5,5,5,2,6,1,1,1,2,4,4,4,5,5,4,1,3,4,2,3,2,4,4,3,3,2,2,,iVWfmk2pwfuO,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:59,2022/11/1 15:05,0,180.6.171.219,100,402,1,2022/11/1 15:05,R_1l4rM5z8nfQpqs6,,,,,36.5347,136.6153,anonymous,JA,3,0,0,5,3,4,5,3,3,4,3,4,4,3,2,2,2,2,2,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,1,4,5,4,5,5,5,4,2,2,2,4,,VWDoz4lgKcRS,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:58,2022/11/1 15:07,0,27.136.17.215,100,499,1,2022/11/1 15:07,R_2QLpyZ8m1FQo7ze,,,,,35.8095,139.6989,anonymous,JA,3,1,1,4,7,6,7,7,1,1,5,3,2,1,3,5,5,4,5,7,3,6,4,4,5,5,4,7,2,2,2,6,7,7,5,3,3,1,5,6,6,4,4,3,4,3,3,1,2,,YZQPeRs0QRoR,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 14:58,2022/11/1 15:09,0,118.1.220.112,100,656,1,2022/11/1 15:09,R_12yHguMQAcG2W6X,,,,,35.6893,139.6899,anonymous,JA,0,0,0,4,4,2,4,2,1,3,1,4,5,2,3,2,2,5,4,2,2,2,2,2,2,1,1,1,2,2,1,4,3,3,3,3,4,1,1,1,1,1,2,1,4,2,3,2,2,,QIrsVQPnMls6,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:02,2022/11/1 15:10,0,126.248.105.98,100,470,1,2022/11/1 15:10,R_Ai0uZIEzrlSj6gx,,,,,35.7233,139.9132,anonymous,JA,2,0,0,4,5,4,4,5,2,2,2,3,4,3,3,3,3,3,5,4,4,4,4,4,4,3,4,2,5,4,3,4,5,4,4,4,4,1,3,4,4,4,4,3,4,2,3,2,2,,vPuQaDIQpAAM,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:16,2022/11/1 15:20,0,220.107.244.145,100,248,1,2022/11/1 15:20,R_2B9fQ3DIv54lGaS,,,,,36.3942,139.0604,anonymous,JA,2,0,0,6,4,4,4,3,3,3,2,4,4,3,3,3,3,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,4,4,5,1,4,4,4,4,4,4,1,2,3,1,4,,DOrvp2gQ6ife,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:18,2022/11/1 15:23,0,60.114.1.130,100,281,1,2022/11/1 15:23,R_2Qnh4qNuX20nu9f,,,,,35.6887,139.745,anonymous,JA,0,0,0,6,5,4,5,4,2,3,3,4,4,3,2,4,4,3,5,7,7,6,6,6,6,2,6,6,6,5,5,6,6,6,6,6,6,1,6,6,6,6,4,5,4,2,3,2,4,,C4Pm1PttgcXq,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:16,2022/11/1 15:26,0,60.114.21.208,100,592,1,2022/11/1 15:26,R_2QYu5HY5MPCkZ3x,,,,,35.6887,139.745,anonymous,JA,3,0,0,5,6,5,4,6,1,2,4,4,4,3,5,3,3,3,2,6,6,6,5,5,5,5,5,4,5,4,4,7,6,6,6,6,7,1,5,5,5,5,5,4,4,2,3,2,2,自覚を確認する,DVWWflcNRhZJ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:23,2022/11/1 15:27,0,180.60.131.2,100,238,1,2022/11/1 15:27,R_1LuSsE17lkuyt2H,,,,,35.206,137.0277,anonymous,JA,3,0,1,4,3,2,5,4,3,3,3,3,4,3,4,3,3,4,5,5,5,5,6,5,5,4,2,4,4,3,3,5,5,5,5,5,5,1,3,3,4,2,3,2,4,2,3,2,3,,xzVA6wpZVfcz,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:23,2022/11/1 15:33,0,122.131.236.187,100,605,1,2022/11/1 15:33,R_11k02KebqwtYRVB,,,,,35.8691,139.6582,anonymous,JA,4,0,1,6,7,6,4,6,1,2,4,4,5,1,3,5,5,4,5,6,6,6,4,4,4,5,4,4,4,1,4,6,6,5,3,5,5,1,3,3,2,4,3,3,4,2,3,2,2,特に無し,PsSspdYDcpQo,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:34,2022/11/1 15:38,0,61.199.190.26,100,238,1,2022/11/1 15:38,R_1PXJTAymnrR2agf,,,,,35.6893,139.6899,anonymous,JA,3,0,1,7,7,7,5,6,1,5,4,4,3,3,5,4,4,4,5,4,4,4,4,4,4,4,1,5,4,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,4,2,2,1,4,,UaegZ6zdqCHn,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:29,2022/11/1 15:40,0,59.138.127.69,100,602,1,2022/11/1 15:40,R_1jSLyo65Y0ew43y,,,,,35.6435,139.6816,anonymous,JA,2,1,0,4,6,3,3,4,2,2,3,2,4,2,3,2,2,3,1,5,5,5,3,4,3,3,3,1,3,4,4,4,4,5,5,4,4,1,4,4,2,5,5,5,1,2,3,2,2,,2BBn7dNwBEvm,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:27,2022/11/1 15:42,0,219.114.252.161,100,855,1,2022/11/1 15:42,R_1OZRy52ReOOuCNn,,,,,34.6837,135.5236,anonymous,JA,2,0,1,2,4,2,3,2,1,2,1,3,4,2,4,2,3,5,6,4,5,4,5,4,4,2,4,1,4,4,4,2,2,2,5,3,2,1,4,4,1,4,4,4,4,1,3,2,2,選択できない質問がある,a7dkLv5svIFu,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:34,2022/11/1 15:43,0,153.222.138.229,100,517,1,2022/11/1 15:43,R_2cpDJlER1yGSgkD,,,,,33.5908,130.4037,anonymous,JA,2,0,1,4,4,5,1,4,3,2,2,1,4,2,3,2,1,4,5,1,2,4,2,2,2,2,3,6,3,2,2,3,2,4,5,3,3,1,2,4,5,5,4,3,1,2,3,2,2,良い医療に貢献してください。,T8bZzcV4k1R4,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:33,2022/11/1 15:44,0,133.32.132.252,100,644,1,2022/11/1 15:44,R_sdsRgQGTnPHtpa9,,,,,35.6887,139.745,anonymous,JA,0,0,0,5,4,5,5,4,2,3,4,3,4,2,5,4,4,3,1,6,6,6,6,6,6,5,5,4,5,5,1,6,6,6,5,6,6,1,6,5,6,6,4,4,4,2,3,2,2,,wUnYrLVKW5hz,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:43,2022/11/1 15:48,0,220.215.55.160,100,301,1,2022/11/1 15:48,R_1q2IfIMhRpXgZFT,,,,,35.4343,139.6466,anonymous,JA,0,0,0,3,1,1,7,4,1,1,1,1,5,5,3,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,国の言うことは信用ならない。,3vA3Md5jX1Wu,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:46,2022/11/1 15:50,0,217.178.102.68,100,253,1,2022/11/1 15:50,R_2BahBTIQD6cWsKY,,,,,26.4263,127.82,anonymous,JA,0,0,1,1,1,1,3,1,3,5,1,1,5,5,2,2,4,1,5,2,1,2,7,1,7,1,7,1,7,7,7,1,1,1,7,1,7,1,1,6,1,7,7,7,2,3,2,3,2,,DWOclhSyBpM0,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:39,2022/11/1 15:51,0,220.148.152.98,100,700,1,2022/11/1 15:51,R_3D7MDmUJllTGURc,,,,,36.0366,139.4032,anonymous,JA,2,1,1,2,3,3,5,2,3,2,3,2,3,4,3,3,4,3,2,5,4,4,5,5,5,4,3,5,6,5,4,3,3,4,3,3,4,1,4,3,4,4,4,2,4,2,2,1,2,,xAy0coUnNOFe,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:39,2022/11/1 15:51,0,121.86.158.100,100,739,1,2022/11/1 15:51,R_1gotoFbofZNy9rr,,,,,34.6837,135.5236,anonymous,JA,0,0,0,3,2,2,3,2,3,3,2,2,5,4,2,2,2,3,1,3,2,3,5,4,4,2,3,3,5,5,5,2,3,3,3,4,4,1,2,2,3,5,5,6,4,2,3,2,4,あまりいい気分ではない,QJYBThNSsd0H,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:53,2022/11/1 15:56,0,122.209.122.218,100,224,1,2022/11/1 15:56,R_10ICUD1VvoJ6DV2,,,,,35.8691,139.6582,anonymous,JA,3,0,0,6,5,4,5,4,1,4,4,4,4,4,3,4,4,4,5,5,4,6,5,4,6,4,4,3,4,5,5,5,4,5,4,4,5,4,5,4,4,5,4,4,4,2,2,3,2,特になし,MtC7BkR2fNdS,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:51,2022/11/1 15:57,0,114.163.85.7,100,405,1,2022/11/1 15:57,R_2CskcoIZIhF3K3i,,,,,35.4862,139.4569,anonymous,JA,4,0,1,6,6,4,4,4,3,3,4,4,3,3,3,3,3,3,5,4,4,5,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,,diIyoeUYBKoU,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:52,2022/11/1 16:00,0,180.145.223.8,100,509,1,2022/11/1 16:00,R_3M4MT0ezfs2PtHu,,,,,35.4524,135.3317,anonymous,JA,3,1,1,5,7,6,5,7,1,2,5,4,3,1,3,3,4,3,5,6,6,4,6,4,4,7,6,6,4,2,2,6,6,5,6,6,6,1,5,5,6,4,3,4,4,2,3,2,2,特に思いつかない,me1ml1BwdF0X,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:59,2022/11/1 16:02,0,202.211.87.133,100,197,1,2022/11/1 16:02,R_T5AfMWHRM0i2XsZ,,,,,34.8853,136.5796,anonymous,JA,0,0,0,1,2,4,4,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,5,4,5,3,5,4,5,5,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,3,3,2,2,,8IAdujTsj7C2,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:59,2022/11/1 16:05,0,58.3.138.17,100,378,1,2022/11/1 16:05,R_3ixwwkKVFgwCW9q,,,,,33.5676,130.5058,anonymous,JA,0,0,0,5,1,4,2,1,1,3,4,3,4,2,4,3,4,3,1,6,6,7,6,6,6,3,5,4,4,5,1,6,5,7,7,6,6,1,4,6,4,5,5,5,2,2,2,1,1,計算をきちんとして回答したかった。,FqDl35OO0BiL,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:00,2022/11/1 16:07,0,182.248.221.233,100,422,1,2022/11/1 16:07,R_3ebjqgpN58TjvzW,,,,,35.8691,139.6582,anonymous,JA,3,0,1,5,7,4,5,3,1,3,3,4,4,2,4,4,4,3,5,5,4,5,4,5,5,4,4,3,4,4,4,3,4,5,5,4,5,1,3,3,3,4,3,3,4,2,3,1,3,,qLjH8bBzloIs,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 15:59,2022/11/1 16:08,0,114.176.42.136,100,538,1,2022/11/1 16:08,R_SPrpMWZrmLXKw2B,,,,,33.2251,131.6078,anonymous,JA,3,0,1,6,6,4,4,4,3,3,3,3,3,3,4,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,2,,5YKK6vjjBzow,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:07,2022/11/1 16:10,0,42.124.72.97,100,207,1,2022/11/1 16:10,R_85JKnBeBRniq1dD,,,,,35.7445,139.7158,anonymous,JA,3,0,0,5,5,5,5,5,2,4,4,4,3,3,2,3,3,2,5,5,4,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,4,5,4,4,5,5,3,1,2,1,2,,OKf5QEnS1AuX,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:03,2022/11/1 16:13,0,182.171.25.241,100,582,1,2022/11/1 16:13,R_3G8sjCtHfPnEzFc,,,,,35.777,139.614,anonymous,JA,3,0,1,7,6,6,2,5,1,1,5,4,3,2,2,2,2,3,5,5,5,5,5,2,3,5,5,5,2,3,1,5,5,4,2,2,2,1,5,5,5,2,2,1,4,3,3,4,2,例えば信頼性があると答えた場合、何故そう思うか？という質問がなかったので誰でも気軽にできるアンケートだと思った。もし聞いてきたら私ならこう答えるって一人で思いながら回答しました。,FmcPKi7QpXMz,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:03,2022/11/1 16:13,0,106.130.74.166,100,594,1,2022/11/1 16:13,R_3MaFstSrlGpm32y,,,,,35.6897,139.6895,anonymous,JA,0,0,0,4,1,4,4,1,3,3,1,1,5,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,1,4,4,4,5,4,6,4,1,2,1,1,,XaYYmjaixacI,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:08,2022/11/1 16:14,0,126.88.224.56,100,352,1,2022/11/1 16:14,R_1JRD70vpxd4nrhq,,,,,35.6837,139.6805,anonymous,JA,0,0,0,1,1,1,1,1,1,5,1,1,5,5,1,1,3,1,1,1,2,6,6,5,3,1,4,1,5,6,3,1,2,5,5,5,4,1,1,1,1,4,5,4,4,2,2,2,1,,rS1aFzT4AYLH,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:11,2022/11/1 16:16,0,219.18.118.13,100,289,1,2022/11/1 16:16,R_1cVcvhBceQVRXYh,,,,,35.6887,139.745,anonymous,JA,3,0,0,5,5,5,3,4,2,3,4,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,2,2,2,2,,Jt3PCKQWhgRr,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:14,2022/11/1 16:19,0,60.65.173.105,100,329,1,2022/11/1 16:19,R_2wKqFVpjSv6BCMv,,,,,35.4643,139.6262,anonymous,JA,3,0,0,4,4,1,3,4,2,2,2,2,2,2,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,4,4,4,4,2,2,1,2,,VTZS9xICJ6sX,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:14,2022/11/1 16:19,0,92.203.160.117,100,312,1,2022/11/1 16:19,R_1Nst7pjMAQJMN02,,,,,35.6897,139.6895,anonymous,JA,3,0,1,3,3,4,4,3,2,2,4,4,5,2,3,3,4,3,6,6,6,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,4,5,4,2,2,1,3,,OJTuBqTBoVJQ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:12,2022/11/1 16:23,0,106.167.209.87,100,655,1,2022/11/1 16:23,R_1E6tk8ub0SdT7s4,,,,,35.4343,139.6466,anonymous,JA,0,0,0,2,1,1,4,1,3,4,2,2,5,1,1,1,2,2,7,2,2,2,4,6,5,1,1,4,5,4,7,4,4,4,4,6,6,1,4,2,4,6,6,6,4,2,3,1,4,,NLBn70aj7J0z,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:14,2022/11/1 16:28,0,49.156.254.139,100,831,1,2022/11/1 16:28,R_9MFKu43Bf3xeozD,,,,,33.5553,130.4689,anonymous,JA,3,0,1,6,5,5,5,4,2,2,4,4,5,4,3,3,3,3,5,5,6,3,5,5,5,4,5,2,4,5,5,5,5,3,5,5,5,1,5,5,4,5,3,5,4,2,3,2,4,特になし,roAji3EZz2m4,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:22,2022/11/1 16:29,0,106.129.119.79,100,390,1,2022/11/1 16:29,R_bdWwiKRrj5jaOdj,,,,,35.6897,139.6895,anonymous,JA,0,0,0,5,5,4,2,1,3,4,4,4,2,2,3,2,2,3,5,5,5,5,5,5,5,4,4,5,4,5,4,5,5,5,5,5,5,1,4,4,5,4,4,4,4,2,3,2,2,特になし,Rn8lZQdSyHMd,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:26,2022/11/1 16:29,0,110.163.11.111,100,197,1,2022/11/1 16:29,R_1H0n4qE2no8YvXK,,,,,35.6897,139.6895,anonymous,JA,3,0,1,5,7,2,5,6,1,1,1,4,2,3,2,4,3,4,5,4,4,4,4,4,3,4,4,4,4,4,5,4,3,5,4,2,4,4,4,4,4,3,4,3,4,3,3,3,2,,gGXUFb3vRpNj,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:29,2022/11/1 16:31,0,114.151.4.123,100,125,1,2022/11/1 16:31,R_PGOyMvMy23IXUQ1,,,,,33.8365,132.742,anonymous,JA,3,0,0,5,6,5,6,7,1,1,4,4,2,4,4,3,3,3,5,3,3,4,4,2,4,3,3,4,3,2,2,5,4,4,5,5,4,5,5,5,3,5,4,4,4,4,2,2,2,,9nfBreAmmILZ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:21,2022/11/1 16:34,0,1.75.235.97,100,799,1,2022/11/1 16:34,R_3KN5JwJvewwpRv8,,,,,35.6897,139.6895,anonymous,JA,3,0,0,5,5,6,3,5,1,1,4,4,4,1,1,3,2,3,5,7,6,6,4,4,5,4,4,1,4,4,2,6,6,2,5,4,5,1,4,5,5,4,4,4,4,2,3,1,3,,1Z1nsYMaZnyI,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:32,2022/11/1 16:38,0,153.161.154.245,100,334,1,2022/11/1 16:38,R_3j6W0qPGtBGKfPU,,,,,35.6143,140.1062,anonymous,JA,4,0,0,5,5,4,4,6,2,2,3,4,3,2,3,3,3,3,2,3,5,5,2,5,4,2,4,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,4,4,,mGVj5zzEESHe,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:37,2022/11/1 16:43,0,124.159.187.119,100,353,1,2022/11/1 16:43,R_2axyIHa1OI9Spp6,,,,,33.3623,130.4825,anonymous,JA,0,0,0,4,1,2,4,1,3,4,3,2,5,5,2,3,3,2,6,4,3,4,4,4,6,1,4,4,3,4,4,4,3,3,5,4,5,1,4,4,4,3,4,4,4,1,3,2,3,視点がやや一方向のみで背景が明確でないため答えにくい,9wyZV50dyY46,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:38,2022/11/1 16:45,0,49.105.95.149,100,387,1,2022/11/1 16:45,R_3JrS4QyZHGxyzIw,,,,,35.6897,139.6895,anonymous,JA,0,0,1,4,1,2,4,1,3,3,2,3,5,5,2,2,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,4,,z023MLR8zWq1,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:40,2022/11/1 16:48,0,223.219.189.253,100,490,1,2022/11/1 16:48,R_210YjUFdJBkMpCC,,,,,35.6893,139.6899,anonymous,JA,0,0,0,1,1,2,2,2,3,4,1,1,5,4,3,3,4,3,7,2,2,2,6,6,6,2,2,4,6,6,6,4,2,2,6,3,6,1,2,4,2,6,6,6,1,2,3,2,1,特になし,xIcjgqOyTXKC,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:44,2022/11/1 16:50,0,118.240.123.183,100,356,1,2022/11/1 16:50,R_VUchNmVqDAdI7YJ,,,,,35.8559,139.6416,anonymous,JA,3,0,0,4,3,3,5,3,3,3,2,2,4,3,3,3,3,4,5,4,4,4,5,5,4,4,4,4,5,5,5,4,4,4,4,4,4,1,3,3,4,4,4,5,1,2,3,2,2,,VOFmng55XXvj,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:47,2022/11/1 16:52,0,119.106.204.27,100,303,1,2022/11/1 16:52,R_9EUg2geKiw4PpoB,,,,,36.6352,138.1794,anonymous,JA,0,0,1,4,2,3,2,1,4,4,3,3,4,5,3,2,3,3,2,4,3,4,5,6,6,4,1,1,4,5,4,3,5,4,5,4,4,1,4,5,6,3,3,4,4,3,3,3,3,,jm392TOcae2N,fe7495ade47184a0c00172174b0db134d5040a8a
