"StartDate.x","EndDate.x","Status.x","IPAddress.x","Progress.x","Duration..in.seconds..x","Finished.x","RecordedDate.x","ResponseId.x","RecipientLastName.x","RecipientFirstName.x","RecipientEmail.x","ExternalReference.x","LocationLatitude.x","LocationLongitude.x","DistributionChannel.x","UserLanguage.x","Q34","Q57_1","Q47","Q33_1","Q33_2","Q33_3","Q33_4","Q33_5","Q33_6","Q33_7","Q33_8","Q33_9","Q33_10","Q33_11","Q35","Q16_1","Q39_1","Q40_1","Q41_1","Q42_1","Q53","Q56","Q55","Q54","Q21","Q18","Q22.x","Q43_1","Q19","Q20","Q36","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q51_1","Q59_1","Q52_1","Q60_1","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q58_1","Q58_2","Q58_3","Q58_4","Q58_5","Q58_6","Q58_7","Q58_8","Q58_9","Q61_1","Q50","Q46_1","Q29","Q27","id","eqtid.x","berlin_correct_count","berlin_group.x","StartDate.y","EndDate.y","Status.y","IPAddress.y","Progress.y","Duration..in.seconds..y","Finished.y","RecordedDate.y","ResponseId.y","RecipientLastName.y","RecipientFirstName.y","RecipientEmail.y","ExternalReference.y","LocationLatitude.y","LocationLongitude.y","DistributionChannel.y","UserLanguage.y","num_vaccination_3","Q2","Q3","Effectiveness_3","Omicron_3","Safeness_3","Possibility_of_infec_3","Regret_3","Attitude_1_1","Attitude_2_1","Benefit_1_1","Benefit_2_1","Risk_1_1","Risk_2_1","Q9","Q10","Q11","Q12","Q13","Info_Info_1","Info_Info_2","Info_Info_3","Info_Info_4","Info_Info_5","Info_Info_6","Info_Info_7","Info_Info_8","Info_Info_9","Info_Info_10","Info_Info_11","Info_Info_12","Info_Cred_1","Info_Cred_2","Info_Cred_3","Info_Cred_4","Info_Cred_5","Info_Cred_6","Info_Cred_7","Info_Cred_8","Info_Cred_9","Info_Cred_10","Info_Cred_11","Info_Cred_12","Info_Cred_13","H_Num1","H_Num2","H_Num3","H_Num4","H_Num5","Q22.y","eqtid.y","health_correct_count","averageInformativenessPositiveNumerical","averageInformativenessNetagtiveNumerical","averageInformativenessPositiveNonNumerical","averageInformativenessNetagtiveNonNumerical","averageCredibilityPositiveNumerical","averageCredibilityNetagtiveNumerical","averageCredibilityPositiveNonNumerical","averageCredibilityNetagtiveNonNumerical","averageCredibility","averageInformativeness","averageInformativenessNumerical","averageInformativenessNonNumerical","averageCredibilityNumerical","averageCredibilityNonNumerical","averageNumerical","averageNonNumerical","HBM_average_benefit_3","HBM_average_risk_3","Acceptance_1_reversed","Acceptance_2_reversed","HBM_average_acceptance_3","no","group","firstParti","sndParti","gender","age","residentArea","maritalStatus","children","occupation","education","covidInfecRecord","vaccRecord1stSurvey","vaccReservation","device","start_time","end_time","time","berlin_group.y","berlin_oneItem","subjectiveNumeracy_group","numAttitude_group"
"2021/8/26 23:06","2021/8/26 23:25",0,"59.138.127.69",100,1111,1,"2021/8/26 23:25","R_2AFR7Hohl0TE0vw",NA,NA,NA,NA,35.64680481,139.6546021,"anonymous","JA",2,17,2,2,2,2,2,4,2,2,2,2,2,2,7,8,2,3,4,4,3,2,1,2,5,2,4,2,NA,1,NA,5,4,2,4,2,5,5,5,4,6,7,7,4,6,1,3,4,4,1,1,2,2,4,6,1,2,6,6,2,2,2,2,6,4,6,4,"40","なし","2BBn7dNwBEvm","07ec68e4080afd6b83525ee500ebda56b8a83e93",3,"BH","2022/11/1 15:29","2022/11/1 15:40",0,"59.138.127.69",100,602,1,"2022/11/1 15:40","R_1jSLyo65Y0ew43y",NA,NA,NA,NA,35.6435,139.6816,"anonymous","JA",2,1,0,4,6,3,3,4,2,2,3,2,4,2,3,2,2,3,1,5,5,5,3,4,3,3,3,1,3,4,4,4,4,5,5,4,4,1,4,4,2,5,5,5,1,2,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,5,3.33333333333333,2.33333333333333,3.66666666666667,4.33333333333333,4.33333333333333,3.33333333333333,5,4,3.58333333333333,4.16666666666667,3,4.33333333333333,4.16666666666667,4.25,3.58333333333333,2.5,3,4,4,4,447,15,NA,1,1,40,13,1,2,3,4,2,3,2,2,"2021-08-26 23:05:58","2021-08-26 23:06:37",1,"BH",1,"H","L"
"2021/8/30 11:16","2021/8/30 11:23",0,"42.148.150.161",100,444,1,"2021/8/30 11:23","R_W9buozZODkmSs0h",NA,NA,NA,NA,35.75160217,139.7044067,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4,6,7,4,4,4,4,5,4,3,2,NA,2,NA,4,4,3,3,3,4,4,2,2,3,8,7,6,6,3,3,4,4,1,4,4,4,4,5,4,4,4,4,4,4,4,4,5,6,4,5,"30","","2EtrmDDjg7fT","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16638,6,NA,NA,1,79,13,2,1,14,6,2,3,1,5,"2021-08-30 11:14:57","2021-08-30 11:16:19",1,"BL",0,"H",NA
"2021/8/27 23:08","2021/8/27 23:16",0,"118.2.103.177",100,483,1,"2021/8/27 23:16","R_uf9WNK9wAhbo4eJ",NA,NA,NA,NA,34.39779663,132.4525146,"anonymous","JA",2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,6,4,1,2,2,1,1,4,3,5,2,NA,NA,2,1,1,3,5,3,6,5,2,2,5,8,7,6,5,3,5,3,5,1,3,3,4,5,6,1,1,6,1,6,4,1,5,4,6,6,6,"70","特になし","2JBkFxQG2Yvy","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH","2022/11/1 18:15","2022/11/1 18:20",0,"49.96.21.101",100,294,1,"2022/11/1 18:20","R_1EiyCHO4BQoOSA4",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",3,0,0,5,2,3,5,3,2,2,3,4,4,2,2,4,3,3,5,6,6,5,5,5,5,3,5,5,5,3,3,3,4,2,5,3,3,1,5,5,6,5,6,5,4,3,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,5.66666666666667,5,4.33333333333333,3.66666666666667,3,3.66666666666667,5.33333333333333,5.33333333333333,4.07692307692308,4.66666666666667,5.33333333333333,4,3.33333333333333,5.33333333333333,4.33333333333333,4.66666666666667,3.5,3,4,4,4,1060,13,NA,NA,1,23,35,1,2,1,6,2,3,2,1,"2021-08-27 23:07:53","2021-08-27 23:08:35",1,"BH",NA,NA,"H"
"2021/8/28 19:35","2021/8/28 19:47",0,"121.85.163.85",100,678,1,"2021/8/28 19:47","R_2zvxFnztTxDuL24",NA,NA,NA,NA,34.98710632,135.8417053,"anonymous","JA",2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,6,1,3,2,4,1,4,4,3,2,NA,2,NA,2,3,3,2,4,2,4,5,2,3,4,1,1,1,1,1,1,2,1,4,4,4,4,4,3,3,1,1,5,4,4,4,4,5,3,4,"70","割合は苦手","2OK5F1UgQWJe","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3306,22,NA,NA,2,58,26,2,1,11,5,2,3,2,4,"2021-08-28 19:35:00","2021-08-28 19:35:54",1,"BH",0,"L","L"
"2021/8/28 17:23","2021/8/28 17:28",0,"126.141.148.141",100,315,1,"2021/8/28 17:28","R_2PcVBiEjYoWEDzM",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,1,1,1,5,1,3,1,1,1,3,5,3,3,7,10,7,4,6,1,4,4,4,4,4,5,5,1,NA,NA,1,1,4,6,6,1,4,6,1,1,2,1,6,1,6,1,1,4,4,1,1,1,1,1,4,4,4,5,5,1,1,1,1,4,1,1,4,"2","特に無し","2TZHACX6MsZD","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/1 23:04","2022/11/1 23:08",0,"126.209.43.79",100,218,1,"2022/11/1 23:08","R_RnylNBeu7IEFYpb",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",0,0,0,1,1,1,1,1,1,1,1,1,5,5,3,2,1,2,1,4,4,3,3,1,3,4,4,3,4,4,4,1,1,1,6,1,7,1,4,6,1,7,7,7,2,2,2,3,3,"","fe7495ade47184a0c00172174b0db134d5040a8a",1,3.66666666666667,2.33333333333333,3.66666666666667,4,1,4.66666666666667,3.66666666666667,7,3.84615384615385,3.41666666666667,3,3.83333333333333,2.83333333333333,5.33333333333333,2.91666666666667,4.58333333333333,1,5,5,5,5,2341,21,NA,NA,2,48,27,2,2,12,6,2,3,2,1,"2021-08-28 17:22:06","2021-08-28 17:23:01",1,"BL",NA,NA,"L"
"2021/8/29 14:30","2021/8/29 14:50",0,"126.157.210.133",100,1181,1,"2021/8/29 14:50","R_3G3t59yRgd0Z8GB",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,17,4,4,4,4,4,4,4,4,4,5,4,4,6,9,3,5,5,7,2,1,1,3,4,2,3,6,NA,NA,1,5,1,4,2,3,5,4,3,5,3,5,7,7,8,4,5,3,5,1,2,2,2,4,5,5,5,5,3,1,1,5,5,5,5,3,6,"45","","2dPF0ihNu6Ok","07ec68e4080afd6b83525ee500ebda56b8a83e93",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,12,1,1,2,70,28,2,1,1,5,2,3,1,1,"2021-08-29 14:28:40","2021-08-29 14:30:11",2,"BH",NA,NA,"L"
"2021/8/26 17:53","2021/8/26 17:59",0,"111.239.179.237",100,396,1,"2021/8/26 18:00","R_ywHmLNuPdS4SzGF",NA,NA,NA,NA,35.68969727,139.6895142,"anonymous","JA",2,14,1,2,2,2,2,3,2,2,4,2,2,2,6,2,3,5,6,5,3,2,4,4,4,2,3,1,NA,NA,1,5,2,5,2,5,2,5,2,4,2,8,7,4,5,2,3,3,4,1,2,4,4,4,5,4,5,4,5,5,5,5,5,5,6,4,6,"80","ワクチンを打たないという選択をする人々を尊重してほしい","2gzfV25nPfw6","07ec68e4080afd6b83525ee500ebda56b8a83e93",2,"BH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,22,NA,1,2,50,12,3,2,5,5,2,3,2,4,"2021-08-26 17:52:37","2021-08-26 17:53:19",1,"BH",0,"H","L"
"2021/8/28 20:36","2021/8/28 20:47",0,"61.21.80.43",100,658,1,"2021/8/28 20:47","R_eb3PwTclyaky61H",NA,NA,NA,NA,35.36019897,139.3807983,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,6,1,5,2,3,3,2,4,5,3,2,1,NA,NA,2,1,3,3,1,1,4,5,5,5,7,5,6,6,1,2,3,2,1,3,5,4,5,6,3,5,5,1,5,3,5,5,5,5,3,5,"50","なし","2iyiEwK3e62I","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/2 8:09","2022/11/2 8:14",0,"61.21.80.43",100,298,1,"2022/11/2 8:14","R_24f4Yvr37XvEVk0",NA,NA,NA,NA,35.4643,139.6262,"anonymous","JA",4,0,0,7,7,6,5,7,1,2,4,5,3,1,1,4,4,4,5,5,6,6,1,1,1,1,6,1,1,1,1,6,6,6,1,2,1,1,1,6,1,1,1,1,4,2,2,1,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",3,5.66666666666667,1,2.66666666666667,1,6,1.33333333333333,2.66666666666667,1,2.61538461538462,2.58333333333333,3.33333333333333,1.83333333333333,3.66666666666667,1.83333333333333,3.5,1.83333333333333,4.5,2,5,4,4.5,3857,9,NA,NA,2,47,14,2,1,12,4,2,3,1,1,"2021-08-28 20:35:50","2021-08-28 20:36:44",1,"BL",0,"L","L"
"2021/8/28 19:05","2021/8/28 19:11",0,"122.135.174.96",100,416,1,"2021/8/28 19:11","R_2104wYH4gcMbI0S",NA,NA,NA,NA,35.65020752,139.7384949,"anonymous","JA",2,17,1,1,1,1,1,5,1,1,1,1,1,1,7,9,7,1,9,1,1,1,1,1,5,5,5,1,2,NA,NA,3,1,3,1,6,3,3,1,3,6,9,6,6,6,1,1,2,3,1,4,7,4,4,7,1,1,2,2,4,7,4,4,7,8,3,1,"10","特に無し","2kNNYSMAAkyn","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL","2022/11/1 11:38","2022/11/1 11:45",0,"203.136.245.72",100,427,1,"2022/11/1 11:45","R_3po6eJVOGPXcjtv",NA,NA,NA,NA,35.7268,139.833,"anonymous","JA",0,0,0,5,1,7,4,1,3,5,3,3,5,5,5,3,3,5,3,4,4,4,7,7,7,1,1,1,7,7,7,4,4,4,7,7,7,1,4,4,1,7,7,7,4,2,3,2,4,"特に無し","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,7,1,7,4,7,3,7,4.92307692307692,4.75,5.5,4,5.5,5,5.5,4.5,3,5,3,1,2,3098,18,NA,NA,1,71,13,2,1,12,4,2,3,2,4,"2021-08-28 19:04:19","2021-08-28 19:05:00",1,"BL",0,"L","L"
"2021/8/26 21:32","2021/8/26 21:36",0,"126.20.92.51",100,199,1,"2021/8/26 21:36","R_RbrJZ6KvWzZNrgZ",NA,NA,NA,NA,34.60479736,133.8258972,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,5,6,4,4,4,4,5,2,5,1,NA,NA,1,1,3,2,5,3,4,1,6,2,6,6,6,6,6,3,3,3,3,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,6,4,"50","","2qgSYw6KS0r4","07ec68e4080afd6b83525ee500ebda56b8a83e93",0,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,19,NA,1,2,27,33,1,2,11,2,2,3,2,5,"2021-08-26 21:31:32","2021-08-26 21:32:38",1,"BL",0,"L",NA
"2021/8/26 16:21","2021/8/26 16:33",0,"121.93.63.158",100,727,1,"2021/8/26 16:33","R_2QFdLeh0hZUPLLl",NA,NA,NA,NA,35.18649292,136.8994141,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,5,5,6,2,4,4,4,4,4,3,2,1,NA,NA,4,3,4,5,4,4,5,3,4,4,5,6,5,6,1,2,2,3,1,4,5,6,7,6,3,3,3,3,5,5,6,7,7,5,5,4,"60","特になし","2uAysoGBPttN","07ec68e4080afd6b83525ee500ebda56b8a83e93",0,"BL","2022/11/1 12:49","2022/11/1 12:56",0,"180.60.148.137",100,386,1,"2022/11/1 12:56","R_zZKQ1M3WXQXSegF",NA,NA,NA,NA,35.1743,136.8931,"anonymous","JA",3,0,0,4,4,2,4,4,2,3,3,3,4,3,3,4,4,3,5,5,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,1,4,5,4,4,5,4,4,2,3,1,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,4.33333333333333,4,4,3.33333333333333,3,3,4.33333333333333,4.33333333333333,3.46153846153846,3.91666666666667,4.16666666666667,3.66666666666667,3,4.33333333333333,3.58333333333333,4,3,3.5,4,3,3.5,10,8,NA,1,2,31,23,2,2,1,5,2,3,1,4,"2021-08-26 16:14:38","2021-08-26 16:21:32",7,"BL",0,"L","H"
"2021/8/26 18:01","2021/8/26 18:08",0,"126.203.120.180",100,446,1,"2021/8/26 18:08","R_31n5EW6A0T9a4Fr",NA,NA,NA,NA,35.67219543,139.7795105,"anonymous","JA",2,16,1,1,4,1,5,3,1,4,1,4,1,3,7,8,4,5,7,1,3,3,4,4,4,2,3,4,NA,1,NA,1,6,3,5,4,1,2,2,2,6,7,7,8,9,2,4,2,1,1,2,4,2,2,2,3,1,5,5,6,4,2,1,1,1,1,3,"18","確率って大事なんですね","2vPF8aobbtnI","07ec68e4080afd6b83525ee500ebda56b8a83e93",1,"BL","2022/11/3 10:31","2022/11/3 10:40",0,"126.203.120.180",100,567,1,"2022/11/3 10:40","R_3m9VmKegzP4H7ZG",NA,NA,NA,NA,35.6887,139.745,"anonymous","JA",0,0,0,5,1,2,3,1,4,4,4,1,5,5,3,2,3,3,5,4,5,1,6,6,5,2,1,4,7,7,6,2,1,2,6,5,5,1,1,2,5,3,6,6,4,3,3,2,2,"楽しかった","fe7495ade47184a0c00172174b0db134d5040a8a",4,3.33333333333333,5.66666666666667,2.33333333333333,6.66666666666667,1.66666666666667,5.33333333333333,2.66666666666667,5,3.46153846153846,4.5,4.5,4.5,3.5,3.83333333333333,4,4.16666666666667,2.5,5,2,2,2,172,20,NA,1,2,35,13,1,2,14,2,2,3,2,1,"2021-08-26 18:00:32","2021-08-26 18:01:00",0,"BL",NA,NA,"H"
"2021/8/28 0:29","2021/8/28 0:45",0,"220.152.104.179",100,947,1,"2021/8/28 0:45","R_2S1XdghVwm080c9",NA,NA,NA,NA,35.728302,139.7218933,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,7,4,6,2,3,4,2,4,3,4,1,NA,1,NA,3,4,3,4,3,4,4,3,4,4,7,7,6,7,4,4,5,5,1,4,4,4,3,6,3,4,6,1,4,1,4,6,6,5,4,6,"40","特にありません","2xjethWaUu34","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106,22,NA,NA,2,59,13,3,1,9,5,2,3,2,1,"2021-08-28 0:28:28","2021-08-28 0:29:38",1,"BL",0,"L",NA
"2021/8/28 17:17","2021/8/28 17:28",0,"125.199.20.231",100,649,1,"2021/8/28 17:28","R_3nkCrtLTAGNoj3B",NA,NA,NA,NA,34.73069763,135.5958862,"anonymous","JA",2,16,4,3,2,3,4,4,3,3,3,3,2,4,3,9,4,4,6,5,2,3,2,1,4,1,3,6,NA,NA,1,5,2,5,3,5,2,5,2,5,2,4,5,4,4,3,4,5,5,1,4,4,4,5,5,5,5,5,5,5,4,5,5,5,6,3,4,"50","とくにない","38wxOr6rEYEB","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL","2022/11/1 13:08","2022/11/1 13:17",0,"218.42.4.231",100,517,1,"2022/11/1 13:17","R_3lABFBKc0lluwPd",NA,NA,NA,NA,34.6837,135.5236,"anonymous","JA",0,0,1,2,1,2,2,1,3,4,2,2,5,4,3,3,3,3,5,4,4,4,5,5,5,3,4,3,5,5,4,4,4,4,5,4,5,1,4,4,3,5,5,5,1,2,3,2,2,"","fe7495ade47184a0c00172174b0db134d5040a8a",4,4,5,3.33333333333333,4.66666666666667,4,4.66666666666667,3.66666666666667,5,4.07692307692308,4.25,4.5,4,4.33333333333333,4.33333333333333,4.41666666666667,4.16666666666667,2,4.5,3,2,2.5,2311,23,NA,NA,2,60,27,2,1,11,6,2,3,2,4,"2021-08-28 17:16:53","2021-08-28 17:17:44",1,"BL",0,"L","H"
"2021/8/28 9:28","2021/8/28 9:35",0,"118.20.29.98",100,397,1,"2021/8/28 9:35","R_2EB1TnhuFeS1Y2c",NA,NA,NA,NA,41.77070618,140.7174072,"anonymous","JA",2,16,3,2,3,2,2,4,3,3,3,2,2,3,5,9,4,4,4,1,4,4,4,4,4,5,3,1,NA,1,NA,5,1,4,5,4,4,4,3,4,4,5,7,5,6,1,2,3,3,1,4,5,6,6,4,3,3,4,1,5,5,5,5,3,2,2,2,"30","","3I7jfXP8WA9a","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",0,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274,19,NA,NA,2,26,1,2,1,12,2,2,3,2,1,"2021-08-28 9:27:49","2021-08-28 9:28:31",1,"BL",NA,NA,NA
"2021/8/26 21:20","2021/8/26 21:25",0,"124.154.243.48",100,280,1,"2021/8/26 21:25","R_byhsb0oux91d42t",NA,NA,NA,NA,33.60539246,130.4197083,"anonymous","JA",2,14,1,2,3,3,3,4,3,4,2,2,4,3,6,2,3,2,7,7,3,2,2,4,4,3,4,1,1,NA,NA,5,4,2,4,4,5,5,3,2,2,7,5,7,6,1,2,2,2,1,3,2,3,3,3,1,1,2,2,3,2,2,2,2,6,3,2,"5","","3JxitHdmZoe9","07ec68e4080afd6b83525ee500ebda56b8a83e93",2,"BH","2022/11/1 21:36","2022/11/1 21:49",0,"133.232.180.93",100,775,1,"2022/11/1 21:49","R_5jX9LVXkCd5EKfT",NA,NA,NA,NA,35.6897,139.6895,"anonymous","JA",0,0,0,2,1,3,2,2,3,4,2,3,3,4,2,2,2,2,2,4,3,5,5,4,5,4,4,3,4,5,5,4,3,3,5,4,4,1,4,3,4,4,4,2,4,1,3,1,1,"","fe7495ade47184a0c00172174b0db134d5040a8a",2,4,4.66666666666667,3.66666666666667,4.66666666666667,3.33333333333333,4.33333333333333,3.66666666666667,3.33333333333333,3.46153846153846,4.25,4.33333333333333,4.16666666666667,3.83333333333333,3.5,4.08333333333333,3.83333333333333,2.5,3.5,3,2,2.5,379,14,NA,1,1,31,34,1,2,11,6,2,3,2,4,"2021-08-26 21:20:25","2021-08-26 21:20:50",0,"BH",0,"L","L"
"2021/8/30 7:01","2021/8/30 7:14",0,"27.92.28.153",100,808,1,"2021/8/30 7:14","R_2bWDlYx57eJDh5F",NA,NA,NA,NA,35.54789734,139.4336853,"anonymous","JA",2,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,5,4,6,2,2,2,2,4,1,2,4,NA,1,NA,5,5,2,2,2,2,2,5,1,5,8,7,4,6,6,5,5,5,1,4,4,4,5,5,5,5,5,2,2,2,5,5,5,4,4,6,"72","","3LYuGZmdcKAi","07ec68e4080afd6b83525ee500ebda56b8a83e93",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,9,1,1,2,48,14,2,1,11,5,2,3,1,1,"2021-08-30 6:59:49","2021-08-30 7:01:08",1,"BL",1,"H",NA
"2021/8/27 23:23","2021/8/27 23:40",0,"122.134.252.229",100,990,1,"2021/8/27 23:40","R_2Qg5gLavL1m4i2b",NA,NA,NA,NA,37.38549805,140.2214966,"anonymous","JA",2,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,6,4,2,3,1,1,4,4,4,1,1,NA,NA,1,1,1,6,1,6,3,5,1,6,6,6,6,8,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,6,4,"50","","3RpgjJLqN2Yn","a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d",1,"BL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034,9,NA,NA,2,47,7,2,1,12,6,2,3,1,4,"2021-08-27 22:41:35","2021-08-27 23:23:37",42,"BL",0,"L","L"
