StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Effectiveness_1,Omicron_1,Safeness_1,Possibility of infec_1,Regret_1,Q9,Q12,Q10,Q2,HBM_1,HBM_2,HBM_3,HBM_4,HBM_5,HBM_6,数値態度_1,数値態度_2,数値態度_3,数値態度_4,数値態度_5,数値態度_6,数値態度_7,数値態度_8,数値態度_9,数値態度_10,Q36,CS_dload_why_1,CS_dload_why_2,CS_dload_why_3,CS_dload_why_4,CS_dload_why_5,CS_dload_why_6,CS_notwork_why_1,CS_notwork_why_2,CS_notwork_why_3,CS_notwork_why_4,CS_notwork_why_5,CS_notwork_why_6,Q136_1,Q136_2,Q136_3,Q136_4,Q136_5,Q136_6,Q136_7,CS_notdload_why_1,CS_notdload_why_2,CS_notdload_why_3,CS_notdload_why_4,CS_notdload_why_5,CS_notdload_why_6,CS_notdload_why_7,CS_notdload_why_8,Q150,Q163_1,Q163_2,Q163_3,Q163_4,Q163_5,Q163_6,Q72_1_1,Q72_1_2,Q72_1_3,Q72_1_4,Q72_1_5,Q72_1_6,Q72_1_7,Q72_1_8,Q72_1_9,Q72_1_10,Q72_1_11,Q72_1_12,Q72_2_1,Q72_2_2,Q72_2_3,Q72_2_4,Q72_2_5,Q72_2_6,Q72_2_7,Q72_2_8,Q72_2_9,Q72_2_10,Q72_2_11,Q72_2_12,Q72_3_1,Q72_3_2,Q72_3_3,Q72_3_4,Q72_3_5,Q72_3_6,Q72_3_7,Q72_3_8,Q72_3_9,Q72_3_10,Q72_3_11,Q72_3_12,Q72_4_1,Q72_4_2,Q72_4_3,Q72_4_4,Q72_4_5,Q72_4_6,Q72_4_7,Q72_4_8,Q72_4_9,Q72_4_10,Q72_4_11,Q72_4_12,Q72_5_1,Q72_5_2,Q72_5_3,Q72_5_4,Q72_5_5,Q72_5_6,Q72_5_7,Q72_5_8,Q72_5_9,Q72_5_10,Q72_5_11,Q72_5_12,Q72_6_1,Q72_6_2,Q72_6_3,Q72_6_4,Q72_6_5,Q72_6_6,Q72_6_7,Q72_6_8,Q72_6_9,Q72_6_10,Q72_6_11,Q72_6_12,Q72_7_1,Q72_7_2,Q72_7_3,Q72_7_4,Q72_7_5,Q72_7_6,Q72_7_7,Q72_7_8,Q72_7_9,Q72_7_10,Q72_7_11,Q72_7_12,Q72_8_1,Q72_8_2,Q72_8_3,Q72_8_4,Q72_8_5,Q72_8_6,Q72_8_7,Q72_8_8,Q72_8_9,Q72_8_10,Q72_8_11,Q72_8_12,Q72_9_1,Q72_9_2,Q72_9_3,Q72_9_4,Q72_9_5,Q72_9_6,Q72_9_7,Q72_9_8,Q72_9_9,Q72_9_10,Q72_9_11,Q72_9_12,Q76_1_1,Q76_1_2,Q76_1_3,Q76_1_4,Q76_1_5,Q76_1_6,Q76_1_7,Q76_1_8,Q76_1_9,Q76_1_10,Q76_1_11,Q76_1_12,Q76_2_1,Q76_2_2,Q76_2_3,Q76_2_4,Q76_2_5,Q76_2_6,Q76_2_7,Q76_2_8,Q76_2_9,Q76_2_10,Q76_2_11,Q76_2_12,Q76_3_1,Q76_3_2,Q76_3_3,Q76_3_4,Q76_3_5,Q76_3_6,Q76_3_7,Q76_3_8,Q76_3_9,Q76_3_10,Q76_3_11,Q76_3_12,Q76_4_1,Q76_4_2,Q76_4_3,Q76_4_4,Q76_4_5,Q76_4_6,Q76_4_7,Q76_4_8,Q76_4_9,Q76_4_10,Q76_4_11,Q76_4_12,Q76_5_1,Q76_5_2,Q76_5_3,Q76_5_4,Q76_5_5,Q76_5_6,Q76_5_7,Q76_5_8,Q76_5_9,Q76_5_10,Q76_5_11,Q76_5_12,Q76_6_1,Q76_6_2,Q76_6_3,Q76_6_4,Q76_6_5,Q76_6_6,Q76_6_7,Q76_6_8,Q76_6_9,Q76_6_10,Q76_6_11,Q76_6_12,Q76_7_1,Q76_7_2,Q76_7_3,Q76_7_4,Q76_7_5,Q76_7_6,Q76_7_7,Q76_7_8,Q76_7_9,Q76_7_10,Q76_7_11,Q76_7_12,Q76_8_1,Q76_8_2,Q76_8_3,Q76_8_4,Q76_8_5,Q76_8_6,Q76_8_7,Q76_8_8,Q76_8_9,Q76_8_10,Q76_8_11,Q76_8_12,Q76_9_1,Q76_9_2,Q76_9_3,Q76_9_4,Q76_9_5,Q76_9_6,Q76_9_7,Q76_9_8,Q76_9_9,Q76_9_10,Q76_9_11,Q76_9_12,gov_approval,Q64_1,Q64_2,Q64_3,Q64_4,Q64_8,Q22,id,eqtid
2023/2/17 19:22,2023/2/17 19:23,0,153.203.36.167,100,75,1,2023/2/17 19:23,R_xyX8wGwt1mln7QR,,,,,34.6837,135.5236,anonymous,JA,0,7,7,7,7,7,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,1,aXSO1dt9KSJy,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:19,2023/2/17 19:24,0,60.105.133.184,100,313,1,2023/2/17 19:24,R_1jxPCoKXhfuGNrX,,,,,34.6263,135.5118,anonymous,JA,4,4,4,4,4,4,5,4,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,5,4,6,2,3,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,,,2,,1,1,,,,5Srnp90pgxDB,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:17,2023/2/17 19:24,0,124.86.230.133,100,474,1,2023/2/17 19:25,R_2X4ii5qhy2WiiTj,,,,,35.8292,139.6789,anonymous,JA,4,5,5,2,4,6,4,3,4,0,1,2,3,4,4,3,3,3,3,4,3,3,3,3,3,3,4,,,,,,,,,,,,,5,4,1,3,2,6,7,3,1,7,4,6,5,8,2,1,1,2,3,5,4,6,,,,1,,,,1,1,,,,1,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,選択肢が少なく選べない項目があり、目的が怪しいと感じている。,eG3B055MuE7y,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:21,2023/2/17 19:25,0,59.85.120.2,100,212,1,2023/2/17 19:25,R_4YBWIDsJuxfYDcd,,,,,36.6352,138.1794,anonymous,JA,4,7,7,2,6,4,2,4,4,0,2,2,3,4,5,3,2,3,2,2,2,4,5,4,4,4,4,,,,,,,,,,,,,5,6,1,2,3,4,7,5,1,7,6,4,2,8,3,1,6,5,1,3,2,4,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,6H3zBRcDzZOM,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:18,2023/2/17 19:25,0,157.14.60.224,100,453,1,2023/2/17 19:25,R_3kjrNV6Zc7uEyv2,,,,,36.7069,137.2129,anonymous,JA,2,1,1,1,6,1,2,2,2,1,2,2,1,1,5,4,2,2,4,4,2,4,4,4,4,4,4,,,,,,,,,,,,,5,3,6,4,2,1,7,1,6,3,2,4,5,8,7,1,4,5,2,1,3,6,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,1,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,2,1,1,,,,,pSr36QuKl4Mh,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:22,2023/2/17 19:26,0,121.102.37.227,100,196,1,2023/2/17 19:26,R_12hFTttfcoZcuvV,,,,,34.9671,135.9208,anonymous,JA,4,5,5,5,4,5,2,2,2,0,1,2,3,4,3,2,3,2,2,4,3,4,4,4,4,5,4,,,,,,,,,,,,,6,4,3,2,1,5,7,5,4,7,1,3,2,8,6,1,3,5,4,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,BiHNX2QIBjag,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:21,2023/2/17 19:26,0,124.215.59.1,100,293,1,2023/2/17 19:26,R_1jOKFK1xqWY7Rp1,,,,,35.4862,139.4569,anonymous,JA,0,1,1,1,1,1,2,1,2,0,1,5,1,1,5,5,1,1,1,1,1,5,5,5,5,5,4,,,,,,,,,,,,,5,6,3,4,1,2,7,2,1,6,7,5,3,8,4,1,1,5,3,2,4,6,,,1,,,1,,1,,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,LArE9cHsJpuu,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:25,2023/2/17 19:26,0,106.146.79.241,100,72,1,2023/2/17 19:26,R_eRtjmgl1F6gvoJP,,,,,34.6837,135.5236,anonymous,JA,2,5,6,5,4,4,3,3,2,1,4,4,3,4,2,3,4,3,3,4,2,4,5,4,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,6,4,5,2,,,,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,3,,,,,1,,asPxhR2HC2PY,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:21,2023/2/17 19:26,0,106.146.2.192,100,293,1,2023/2/17 19:26,R_QlUSZm4uqZJjsZP,,,,,35.6893,139.6899,anonymous,JA,2,3,2,3,4,2,2,2,2,0,4,2,3,3,4,3,2,1,2,2,2,4,5,5,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,4,6,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,1,,,,,,,,,,,,5,,,,,1,特になし,DfKFG983R93P,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:19,2023/2/17 19:26,0,114.154.161.174,100,411,1,2023/2/17 19:26,R_1I3DZ7KG8FQh2RE,,,,,35.4645,133.0771,anonymous,JA,3,6,6,5,4,7,3,3,3,0,1,2,5,4,3,3,2,2,2,2,2,4,4,4,4,3,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,2,3,1,5,4,6,,,1,,,,,,,,,,,,1,,,,,,,1,1,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,1,1,1,1,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,5,,,,1,,特になし,xPtIE1I6UTbM,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:25,2023/2/17 19:26,0,110.163.13.127,100,83,1,2023/2/17 19:26,R_3EhCJ14fPwwG7Qj,,,,,35.6897,139.6895,anonymous,JA,3,4,4,4,4,4,2,2,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,mh2xpWYmzje9,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:18,2023/2/17 19:26,0,220.97.169.124,100,490,1,2023/2/17 19:26,R_3ElIHMRqFxokrC7,,,,,35.6143,140.1062,anonymous,JA,3,6,2,2,2,3,2,2,2,0,2,4,4,4,4,2,3,3,4,3,3,3,3,3,3,3,4,,,,,,,,,,,,,6,5,2,3,1,4,7,3,5,6,8,2,4,1,7,1,2,4,3,6,1,5,,,,,,,,,,,1,,,,,,,,,1,1,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,1,1,,,,,,,,,,,5,,1,,,,特に無し,8V3mJ0VdcG4D,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:21,2023/2/17 19:27,0,60.119.75.208,100,347,1,2023/2/17 19:27,R_1g5z8P6CfHlB4iu,,,,,38.2676,140.87,anonymous,JA,0,4,4,4,4,4,4,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,,,,,,,,,,,,,5,1,4,7,6,2,3,2,3,8,7,4,6,1,5,1,1,2,5,6,4,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,J5xuPfJEzUBe,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:20,2023/2/17 19:27,0,14.8.44.192,100,404,1,2023/2/17 19:27,R_1GHOASk7r0V9rEZ,,,,,35.8691,139.6582,anonymous,JA,3,6,6,4,4,5,3,4,3,0,1,3,4,4,4,3,4,3,3,4,3,3,3,4,4,4,4,,,,,,,,,,,,,2,3,5,7,4,1,6,6,1,3,4,8,7,2,5,1,1,2,6,4,5,3,,,1,,,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,,,1,,,1,,1,,1,,,,,1,,,,,,,1,,,,,1,,,,,,,1,,,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,3,,1,,,,,LKL6CTbXjQYV,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:18,2023/2/17 19:27,0,14.9.75.64,100,540,1,2023/2/17 19:27,R_1YpIV43VKMFjC3T,,,,,39.7079,141.1612,anonymous,JA,5,5,5,2,4,6,4,3,3,0,1,1,1,4,4,2,2,3,3,2,2,5,4,4,2,3,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,6,4,5,3,2,,,1,,,,,,,,,,,,,1,1,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,26YHlGV6xZej,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:24,2023/2/17 19:28,0,14.13.197.64,100,241,1,2023/2/17 19:28,R_1pPt1o4KB8Y9I2u,,,,,34.9671,135.9208,anonymous,JA,0,4,4,4,4,4,3,3,3,0,3,3,3,3,3,2,4,3,3,4,3,4,3,3,4,4,4,,,,,,,,,,,,,6,7,3,1,2,4,5,2,6,1,5,3,7,8,4,1,1,6,5,3,2,4,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,1,,TAoVzdzQ6grQ,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:17,2023/2/17 19:28,0,175.177.41.131,100,643,1,2023/2/17 19:28,R_DdRGzH0jBeJ3uhP,,,,,35.4343,139.6466,anonymous,JA,5,7,7,6,2,7,4,3,4,0,1,1,4,5,4,3,2,2,2,3,2,2,2,2,4,4,4,,,,,,,,,,,,,7,6,2,3,5,4,1,1,6,7,4,2,5,8,3,1,1,3,6,5,4,2,,,,,,,,,,,,,1,,,1,1,,,,,,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,4,,,,,1,無し,CVLq4iRvgAle,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:16,2023/2/17 19:28,0,106.154.159.24,100,705,1,2023/2/17 19:28,R_3Kru3RWb6iZm5GY,,,,,35.6897,139.6895,anonymous,JA,0,5,1,3,4,4,4,3,3,0,3,3,3,3,4,3,3,3,2,3,3,3,3,4,4,3,4,,,,,,,,,,,,,6,4,5,3,1,2,7,3,2,7,1,5,4,8,6,1,1,3,6,4,5,2,,,,,,,,,,,,,1,,1,1,1,,,,,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,特にありません。　,Xn0RccmReOy9,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:27,2023/2/17 19:28,0,133.201.171.192,100,86,1,2023/2/17 19:28,R_8v1neDvx7v6zpPr,,,,,35.6143,140.1062,anonymous,JA,0,4,4,4,4,4,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,,,,,,,,,,,,4,6,3,1,7,2,5,2,8,3,1,6,4,5,7,1,5,4,2,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,5ux42TnumRMh,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:23,2023/2/17 19:29,0,106.72.132.161,100,326,1,2023/2/17 19:29,R_3EWmMPAmBUeNt72,,,,,35.6893,139.6899,anonymous,JA,3,4,4,4,4,4,3,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,4,3,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,i8JouYEMwli0,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:24,2023/2/17 19:29,0,60.69.186.225,100,272,1,2023/2/17 19:29,R_1FKvHw01m6Rd7R0,,,,,35.6897,139.6895,anonymous,JA,0,4,2,2,3,2,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,,,,,,,,,,,,7,5,6,2,1,3,4,6,2,1,7,4,8,5,3,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,1,,I2v5hyUT3vPd,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:22,2023/2/17 19:29,0,220.105.237.129,100,441,1,2023/2/17 19:29,R_3FLgtwMRELuolWr,,,,,36.4571,136.5016,anonymous,JA,3,5,3,5,5,3,2,2,2,0,3,4,2,4,4,3,1,2,2,2,2,5,2,4,4,4,4,,,,,,,,,,,,,3,2,4,7,5,1,6,7,5,1,2,4,3,8,6,1,5,3,1,2,4,6,,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,,,1,1,1,,,,,,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,特にない,VWDoz4lgKcRS,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:28,2023/2/17 19:30,0,92.203.206.168,100,92,1,2023/2/17 19:30,R_1GTzrPXEw8qT2zI,,,,,34.6886,135.1959,anonymous,JA,3,5,4,4,4,4,1,3,2,1,4,2,3,2,3,1,3,3,3,3,3,2,3,4,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,5,6,4,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,1,1,1,,,1,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,1,,,,1,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,am9ZmhP1fVPg,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
2023/2/17 19:27,2023/2/17 19:30,0,118.105.70.225,100,171,1,2023/2/17 19:30,R_Q0nawZWVzcRdV85,,,,,35.1743,136.8931,anonymous,JA,4,5,5,4,3,6,3,4,3,0,3,1,4,3,2,3,4,3,4,3,3,3,3,3,3,4,4,,,,,,,,,,,,,4,5,1,7,6,3,2,6,5,4,8,1,2,7,3,2,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,1,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,1,,,,,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,,,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,2,,,1,,,,cTcp44qvSP5x,ed4a3e25064ec07d1fcf2f596432be9e6edb35bc
