StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,Q57_1,Q47,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q33_8,Q33_9,Q33_10,Q33_11,Q35,Q16_1,Q39_1,Q40_1,Q41_1,Q42_1,Q53,Q56,Q55,Q54,Q21,Q18,Q22,Q43_1,Q19,Q20,Q36,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q51_1,Q59_1,Q52_1,Q60_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q61_1,Q50,Q46_1,Q29,Q27,id,eqtid
2021/8/29 14:30,2021/8/29 14:50,0,126.157.210.133,100,1181,1,2021/8/29 14:50,R_3G3t59yRgd0Z8GB,,,,,35.68969727,139.6895142,anonymous,JA,2,17,4,4,4,4,4,4,4,4,4,5,4,4,6,9,3,5,5,7,2,1,1,3,4,2,3,6,,,1,5,1,4,2,3,5,4,3,5,3,5,7,7,8,4,5,3,5,1,2,2,2,4,5,5,5,5,3,1,1,5,5,5,5,3,6,45,,2dPF0ihNu6Ok,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/29 14:36,2021/8/29 14:52,0,221.12.240.119,100,936,1,2021/8/29 14:52,R_31A88WwZ7bg7jZi,,,,,34.67329407,133.9321899,anonymous,JA,1,14,7,,,,,,,,,,,,,1,5,3,1,6,3,1,2,1,4,2,3,6,,,2,4,2,4,2,3,2,5,2,5,4,4,4,1,6,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,5,6,2,20,特になし,nDvTZY7CXQiK,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/28 18:42,2021/8/29 14:53,0,106.154.129.208,100,72670,1,2021/8/29 14:53,R_1o7nYQ77UmQ8MBk,,,,,35.68969727,139.6895142,anonymous,JA,2,14,4,4,5,5,4,4,5,4,4,3,5,4,3,1,1,5,7,5,2,2,4,4,4,2,3,7,2,,,3,2,4,3,3,4,5,2,5,5,7,6,7,7,3,3,3,4,1,3,3,3,5,5,4,5,5,5,2,2,3,5,6,6,4,6,60%,何を　目的かわかりづらかったです,DTIYYydxxXmF,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 14:41,2021/8/29 14:53,0,123.176.233.166,100,715,1,2021/8/29 14:53,R_27VDc1WibmaHHLr,,,,,31.95899963,131.3876038,anonymous,JA,2,18,6,,,,,,,,,,,,,10,5,6,4,6,3,1,1,1,4,2,3,4,1,,,5,3,3,5,5,3,4,5,5,5,5,7,7,7,4,4,3,3,1,2,2,2,5,5,5,5,5,5,2,3,3,5,5,5,4,6,70,特になし,tK8lLs8KAvET,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 14:32,2021/8/29 14:56,0,59.140.190.111,100,1408,1,2021/8/29 14:56,R_3kcU2BcTHiXP0rh,,,,,40.59309387,140.4530945,anonymous,JA,1,16,3,3,3,3,3,3,3,3,3,4,3,3,5,2,3,6,8,5,3,2,2,1,4,2,3,7,,1,,3,2,5,1,5,2,5,1,5,1,7,7,5,8,2,4,4,4,1,4,4,4,5,5,4,5,6,5,4,4,3,4,4,7,4,6,60,,hC2p45hIgKoJ,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 14:56,2021/8/29 15:00,0,114.18.42.220,100,286,1,2021/8/29 15:00,R_1pKXbdxVuxExQli,,,,,38.74040222,141.0315857,anonymous,JA,2,14,4,3,4,5,1,3,3,3,3,3,3,2,3,9,4,4,7,1,4,4,4,4,1,2,5,1,,,1,3,3,2,2,3,4,5,4,4,4,6,6,6,7,1,2,3,3,1,3,3,4,6,5,1,2,5,4,4,4,5,5,5,5,1,2,3,,gGXUFb3vRpNj,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 14:41,2021/8/29 15:03,0,49.104.49.239,100,1333,1,2021/8/29 15:03,R_2TFTm75XVXXHF0d,,,,,35.68969727,139.6895142,anonymous,JA,2,17,4,3,3,2,2,3,4,3,3,4,4,3,7,2,4,4,7,4,4,2,4,1,4,4,3,2,,,1,3,2,3,3,4,4,5,3,5,3,4,7,4,4,2,4,4,4,1,3,4,4,4,5,3,4,5,4,2,3,4,4,5,4,3,5,30,クイズのような質問の意味が理解できない。,WJXVh621r2VW,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:00,2021/8/29 15:04,0,122.222.230.125,100,235,1,2021/8/29 15:04,R_24IcIMBo6Qbj2gC,,,,,40.61759949,140.646698,anonymous,JA,1,17,7,,,,,,,,,,,,,2,4,6,4,6,4,4,4,4,4,3,5,2,2,,,4,2,3,3,4,4,5,4,5,5,7,7,6,5,4,3,4,5,3,3,4,5,5,5,4,3,5,5,4,4,6,5,5,6,4,6,85,nasi ,yWiqusvrs8Db,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:07,2021/8/29 15:14,0,219.117.124.19,100,432,1,2021/8/29 15:14,R_2CWERTK9poO0SdM,,,,,35.62069702,139.110199,anonymous,JA,2,17,5,,,,,,,,,,,,,10,5,5,1,5,4,4,4,4,4,4,3,2,2,,,2,3,4,6,2,5,5,3,2,5,7,7,6,6,1,4,4,4,1,3,3,4,4,6,1,4,4,5,3,4,4,4,6,4,3,5,30,,cBLzrWritiPQ,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 14:59,2021/8/29 15:17,0,60.114.21.208,100,1063,1,2021/8/29 15:17,R_3nUAP6PBjBoa7ts,,,,,35.66690063,139.6940918,anonymous,JA,2,18,6,,,,,,,,,,,,,11,6,6,1,5,3,1,2,1,4,4,3,8,1,,,4,4,5,3,5,4,4,3,4,3,8,8,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,50,おくぶかい,DVWWflcNRhZJ,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/29 14:52,2021/8/29 15:23,0,60.39.137.33,100,1869,1,2021/8/29 15:23,R_zSS6fVSvbpCbOmJ,,,,,40.47369385,141.4840088,anonymous,JA,2,17,7,,,,,,,,,,,,,8,3,7,1,5,3,2,1,1,4,2,3,8,,2,,4,2,5,4,4,5,3,2,5,4,8,7,6,6,3,3,4,4,1,2,2,2,4,3,4,4,4,4,2,2,3,4,4,6,5,7,30,特になし,DVxsOKK43QnD,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:10,2021/8/29 15:24,0,126.37.236.1,100,822,1,2021/8/29 15:24,R_1OIxqzgK3Q1d23p,,,,,36.31370544,139.1214905,anonymous,JA,2,17,5,,,,,,,,,,,,,8,5,5,5,4,3,3,4,4,4,3,3,2,1,,,4,3,4,3,4,5,4,4,4,4,5,7,6,7,1,3,4,4,7,4,4,4,5,5,6,6,6,5,4,4,4,4,4,5,5,5,30,,7i4ZFs4gKChT,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:18,2021/8/29 15:26,0,124.215.133.17,100,486,1,2021/8/29 15:26,R_11hm1SCZoyYAwUK,,,,,35.18589783,136.9039917,anonymous,JA,2,17,6,,,,,,,,,,,,,8,4,5,6,7,1,2,2,2,1,1,1,5,1,,,4,4,5,5,5,3,4,4,4,4,8,8,7,7,4,4,4,4,4,6,4,4,4,4,4,3,6,5,6,3,6,4,6,7,4,7,45,,Yl22RaeIKWfQ,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:24,2021/8/29 15:27,0,61.114.72.231,100,201,1,2021/8/29 15:27,R_pPNdrE1RX4IH9BL,,,,,34.77409363,136.1459045,anonymous,JA,1,18,5,,,,,,,,,,,,,9,7,6,4,6,3,2,3,2,4,3,3,7,,,1,4,4,4,4,4,4,4,4,5,4,7,7,7,7,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,50,,a81AvpezieOq,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:24,2021/8/29 15:30,0,121.111.96.88,100,365,1,2021/8/29 15:30,R_qPjoWB8DmCXyy4h,,,,,35.62730408,139.4230957,anonymous,JA,2,17,5,,,,,,,,,,,,,10,5,5,5,6,2,2,3,2,4,2,3,1,,1,,3,3,4,5,4,5,5,5,4,5,6,6,6,6,4,4,3,4,1,3,5,5,5,5,5,5,5,5,3,3,5,5,5,4,4,4,50,特になし,pN4WG1LRpt38,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:25,2021/8/29 15:31,0,60.64.27.129,100,340,1,2021/8/29 15:31,R_1l0PInoMeEoV9tn,,,,,35.68969727,139.6895142,anonymous,JA,2,16,3,3,3,3,3,3,3,3,3,3,3,3,7,2,3,4,6,6,2,2,4,4,5,5,5,2,2,,,3,3,3,3,3,3,3,3,3,3,1,5,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,2,3,簡素化,UlXPyRrKo6Vo,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:30,2021/8/29 15:33,0,180.197.131.157,100,195,1,2021/8/29 15:33,R_8oGVLEeM7o8bzgt,,,,,35.09680176,136.9064026,anonymous,JA,2,17,5,,,,,,,,,,,,,8,4,3,4,6,4,4,4,4,4,5,5,1,,1,,1,2,1,6,1,2,1,6,1,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,50,,XDnncHeLKzHl,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:25,2021/8/29 15:39,0,122.131.27.192,100,827,1,2021/8/29 15:39,R_1H5lsVZt784QKT3,,,,,38.3927002,141.1044922,anonymous,JA,1,20,7,,,,,,,,,,,,,12,7,7,1,9,3,1,1,1,4,1,3,2,,,1,1,3,5,5,5,5,5,4,5,5,9,9,8,8,3,4,5,5,1,4,3,1,4,7,2,5,5,5,1,1,1,5,6,7,4,6,30,若い人がまたワクチン接種出来ていない,8HHlpKcwfePL,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:38,2021/8/29 15:49,0,153.188.6.0,100,635,1,2021/8/29 15:49,R_32RgjnSjpTtcCIz,,,,,34.331604,134.0455017,anonymous,JA,1,14,4,4,4,3,4,4,4,4,4,4,4,4,5,9,6,5,8,6,3,1,3,1,4,2,4,4,,,1,3,5,3,5,4,5,4,4,3,5,6,7,7,7,3,4,4,4,1,2,3,4,5,5,3,3,4,4,3,3,4,5,5,5,3,5,50,難しかった,13dBpmkBsrLO,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:46,2021/8/29 15:59,0,124.145.191.156,100,793,1,2021/8/29 15:59,R_2Tq4Lnzh14GygmS,,,,,34.8052063,135.3486938,anonymous,JA,1,16,3,3,3,3,3,3,3,3,2,3,3,2,6,9,7,4,8,5,3,3,2,1,4,2,3,6,,,1,4,3,4,3,5,4,4,4,5,4,7,7,4,4,4,4,3,3,1,4,4,4,4,4,4,4,3,3,4,4,4,4,4,6,4,5,30,,osXj9BAZRbhz,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:22,2021/8/29 16:02,0,153.232.132.205,100,2379,1,2021/8/29 16:02,R_2zbSnNPqRlD0h5N,,,,,35.87229919,139.6636047,anonymous,JA,4,14,3,3,3,3,3,3,3,2,3,2,3,3,4,9,4,3,6,6,3,1,1,1,4,2,3,6,,1,,3,3,3,3,3,5,4,3,3,3,7,6,6,6,6,5,1,1,1,4,5,4,4,5,5,5,1,1,5,5,4,4,5,6,3,4,70,日本製の従来型で製造された、インフルエンザワクチンが早く出る事を期待したい。,cU1dcD5qohAM,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:37,2021/8/29 16:07,0,101.142.68.254,100,1772,1,2021/8/29 16:07,R_udLvoSupJag5409,,,,,34.69219971,135.1816101,anonymous,JA,2,17,5,,,,,,,,,,,,,9,5,4,4,6,4,4,4,3,5,2,3,5,2,,,3,3,4,4,3,4,5,3,4,5,7,7,6,6,5,5,3,3,1,4,4,5,5,4,6,6,5,5,3,3,4,4,6,5,4,5,70,設問の意味が解らなかったり、選択肢の中に該当する項目が無かったりして迷った,yroANzWTL85k,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 15:56,2021/8/29 16:13,0,118.1.44.19,100,1022,1,2021/8/29 16:13,R_DTZqvlluTZuxoS5,,,,,36.05599976,138.1104126,anonymous,JA,1,17,5,,,,,,,,,,,,,8,5,5,4,7,3,1,1,4,4,2,3,5,,1,,2,2,3,4,2,5,5,4,5,4,4,4,6,6,6,5,2,2,1,1,1,2,2,4,6,6,2,2,1,1,1,3,5,2,2,6,50,特にない,Vyq9tF4nctN3,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:10,2021/8/29 16:17,0,122.131.32.129,100,363,1,2021/8/29 16:17,R_1Iga4wwljnma6ih,,,,,38.0493927,140.7651978,anonymous,JA,2,17,4,3,4,3,4,3,2,4,4,3,4,2,3,10,4,4,7,5,3,4,4,1,1,5,3,2,,,1,3,3,2,3,3,4,3,3,3,3,7,7,5,6,2,3,3,4,1,4,4,4,4,5,4,4,4,5,3,2,3,3,5,4,4,4,50,なし,GhWfihqoVEJx,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:24,2021/8/29 16:30,0,114.148.175.8,100,412,1,2021/8/29 16:30,R_snB44QFlHPxsQHD,,,,,37.96069336,139.3239136,anonymous,JA,2,17,5,,,,,,,,,,,,,2,3,4,1,6,4,3,4,4,3,2,4,1,,2,,2,2,2,5,1,4,5,2,3,6,9,8,7,8,3,3,4,4,1,4,4,4,5,5,4,2,5,3,1,2,4,5,4,4,6,5,40,,CobYolFPgEDT,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 5:50,2021/8/29 16:31,0,114.189.38.233,100,38481,1,2021/8/29 16:31,R_1I4zm9Jy74qcTfw,,,,,34.22920227,135.1549988,anonymous,JA,2,1,1,3,3,3,3,3,5,3,3,3,3,3,7,9,4,2,4,6,3,1,3,2,4,2,3,1,1,,,4,1,6,1,3,6,6,1,6,1,6,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,2,1,10,質問が長すぎる。,qXuiWERGLFrg,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:29,2021/8/29 16:39,0,60.119.3.21,100,624,1,2021/8/29 16:39,R_Xj5IFTfbtzZ3bd7,,,,,35.64680481,139.6546021,anonymous,JA,1,17,5,,,,,,,,,,,,,9,5,5,1,7,2,3,3,2,4,2,3,2,,,1,3,4,3,4,3,4,4,4,4,4,5,7,6,7,2,3,4,4,1,1,1,1,3,4,2,2,4,5,1,1,1,3,5,6,5,2,10,,TGy7e1ayhlOG,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:25,2021/8/29 16:43,0,14.8.98.160,100,1036,1,2021/8/29 16:43,R_2S7avH6Ik9Cgsce,,,,,36.5348053,138.1120911,anonymous,JA,2,17,5,,,,,,,,,,,,,8,4,5,5,6,3,1,3,4,4,2,3,5,,,1,2,2,3,3,1,3,3,4,5,5,7,6,6,7,4,5,4,4,1,4,4,4,4,5,4,5,5,4,4,4,4,4,5,5,4,5,             50                  \/,,UJtZTjGVLpfC,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:42,2021/8/29 16:46,0,126.125.9.211,100,214,1,2021/8/29 16:46,R_2EFevmV9e2ceBMR,,,,,33.57580566,130.4182129,anonymous,JA,2,17,1,1,1,1,1,5,1,1,1,1,1,1,6,11,7,2,1,1,1,3,2,1,4,4,3,2,,1,,1,1,1,6,1,5,1,5,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,2,4,3,0,,QcAfqdYZUten,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/29 16:48,2021/8/29 16:51,0,218.43.52.187,100,126,1,2021/8/29 16:51,R_1esd6AexVFK1Qin,,,,,37.52459717,138.9186096,anonymous,JA,2,19,7,,,,,,,,,,,,,11,6,6,9,8,4,4,4,4,3,2,2,6,1,,,2,3,4,3,3,4,1,4,4,3,8,9,8,8,4,4,4,3,7,4,3,1,6,6,1,7,7,5,4,6,7,6,5,7,1,6,3,なし,jBesrNTWCGEP,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:43,2021/8/29 16:57,0,125.4.42.136,100,864,1,2021/8/29 16:57,R_2R7Xwlyljwpoe8g,,,,,34.49960327,135.550415,anonymous,JA,2,18,4,4,4,4,4,4,4,4,4,4,4,5,5,9,5,6,6,8,4,4,4,4,5,2,4,1,,,2,2,1,3,2,3,4,5,2,4,4,8,7,8,8,3,5,5,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,4,6,70,特になし,w3Turnu1ysuW,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:43,2021/8/29 16:57,0,126.83.75.214,100,836,1,2021/8/29 16:57,R_2zGeU8UBebpkHF5,,,,,34.82519531,134.5325928,anonymous,JA,2,17,7,,,,,,,,,,,,,1,4,7,4,5,3,2,1,1,4,2,3,5,,1,,3,3,3,4,4,5,5,5,3,3,8,9,6,6,3,3,3,3,1,3,3,4,4,4,3,5,3,3,3,3,5,5,5,4,5,5,70,特にありません,Q3CKnWuItrre,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:48,2021/8/29 17:00,0,49.97.101.169,100,695,1,2021/8/29 17:00,R_2dAVzN80BZNcrmD,,,,,35.69180298,139.7001953,anonymous,JA,2,18,6,,,,,,,,,,,,,10,5,6,4,6,3,1,3,1,4,2,3,4,,,1,3,2,2,3,2,2,3,5,4,5,7,6,4,5,5,5,5,5,1,4,3,4,4,5,5,6,5,5,1,3,4,4,5,4,5,6,60,特に無い,TFCOKMcccRDF,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 16:57,2021/8/29 17:00,0,126.156.228.192,100,167,1,2021/8/29 17:00,R_25Qusr0c9BdhpG9,,,,,35.68969727,139.6895142,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,4,7,9,5,5,6,6,4,4,4,4,5,5,5,5,,1,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,50,特にない,JWCVaaagLCaw,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:16,2021/8/29 17:24,0,124.85.9.246,100,458,1,2021/8/29 17:24,R_1EgJOLU6GxaafnA,,,,,43.06329346,141.3487854,anonymous,JA,2,14,3,2,2,2,3,2,2,2,3,3,2,2,5,9,3,4,7,5,3,2,1,3,4,2,4,7,,,1,2,2,4,3,3,5,4,4,4,5,6,4,6,7,3,3,3,3,1,3,3,3,4,3,2,2,5,4,2,2,2,4,2,4,3,3,15,特にない,IapAHwIRJVvl,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:05,2021/8/29 17:37,0,220.156.230.95,100,1914,1,2021/8/29 17:37,R_3h3nA5HvBjmVjkr,,,,,33.82460022,132.7619934,anonymous,JA,1,1,2,3,5,1,1,5,1,5,1,5,5,5,6,12,7,4,6,1,3,2,2,1,4,2,4,1,1,,,2,5,5,3,4,3,5,2,3,4,8,9,8,8,2,2,2,2,1,2,3,2,3,4,3,3,2,2,3,2,2,3,4,2,4,6,20,,udepF49Wjxct,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:33,2021/8/29 17:51,0,218.228.27.175,100,1045,1,2021/8/29 17:51,R_D1RMSnsX4RMJWkV,,,,,36.7026062,137.2036133,anonymous,JA,2,18,6,,,,,,,,,,,,,10,3,6,4,7,3,3,1,2,4,4,3,6,2,,,2,3,2,5,4,5,4,5,3,4,7,7,7,7,2,4,5,5,1,4,3,3,6,6,4,5,6,6,3,2,4,5,6,6,4,6,60,,LT0wYrAYN3IC,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:29,2021/8/29 17:54,0,113.42.210.97,100,1474,1,2021/8/29 17:54,R_2pSLl8JnTvMXPJC,,,,,38.25650024,140.8882141,anonymous,JA,1,17,4,4,4,2,2,4,4,4,4,4,4,4,4,9,5,5,5,5,4,4,4,4,4,2,3,4,,2,,4,4,4,5,4,5,5,4,5,5,7,8,7,7,3,4,5,5,1,4,4,4,4,5,3,4,5,5,3,3,4,4,6,6,4,6,75,なし,67S6o42MUsGK,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:32,2021/8/29 18:00,0,218.216.14.56,100,1675,1,2021/8/29 18:00,R_3GpkKTLAeOmfdKP,,,,,32.73240662,129.8782043,anonymous,JA,1,17,5,,,,,,,,,,,,,9,7,6,1,6,1,2,2,1,4,4,3,2,,2,,4,2,4,3,3,3,5,3,5,4,5,8,7,6,5,5,5,4,2,2,2,2,5,6,5,5,7,5,3,2,2,3,6,6,4,6,25,注意して行動しないと感染しやすい,11GJ7DzIIqXw,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:28,2021/8/29 18:01,0,14.9.87.32,100,1984,1,2021/8/29 18:01,R_3G86pRgkIs1jHwS,,,,,40.47369385,141.4840088,anonymous,JA,1,17,6,,,,,,,,,,,,,9,6,6,1,6,3,3,1,1,4,4,3,2,,1,,2,1,4,3,2,5,5,2,5,4,9,8,6,8,4,5,5,5,1,3,3,4,4,6,4,6,6,6,2,2,4,4,6,7,4,2,20,,F93wCn6c5XDx,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:58,2021/8/29 18:08,0,122.16.1.135,100,634,1,2021/8/29 18:08,R_1PZ3AYxcArOxmfX,,,,,39.71560669,140.1173096,anonymous,JA,2,14,6,,,,,,,,,,,,,10,6,6,5,8,2,2,1,2,2,2,2,6,2,,,5,3,4,3,3,4,2,3,3,4,9,7,6,7,3,2,2,4,2,3,3,5,6,5,4,2,4,4,3,4,4,7,4,6,3,6,25,特になし,vbRcZCEuY9YO,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 18:06,2021/8/29 18:11,0,153.246.131.225,100,259,1,2021/8/29 18:11,R_UtZ7KT8M4jqn1ER,,,,,35.69070435,139.876709,anonymous,JA,2,1,2,3,3,3,3,3,3,3,3,3,3,3,6,9,4,4,6,6,4,4,4,4,4,2,3,4,,,1,4,1,4,4,4,4,4,4,4,4,5,5,6,6,2,3,3,3,1,3,3,4,3,4,3,3,3,4,4,4,3,2,4,5,3,4,50,なし,cIlxDEJZstdL,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 18:10,2021/8/29 18:17,0,14.8.44.192,100,429,1,2021/8/29 18:17,R_1Fxs6ivw1EJiw3P,,,,,36.0296936,139.3923035,anonymous,JA,2,19,7,,,,,,,,,,,,,9,4,5,1,6,3,2,4,4,2,2,4,1,,,1,1,4,4,5,2,5,4,4,3,5,8,8,7,9,3,5,5,5,1,2,2,3,4,5,2,3,7,6,1,1,2,4,7,6,5,7,45,知的さを感じる問題が多かった。,LKL6CTbXjQYV,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/29 18:18,2021/8/29 18:23,0,126.77.27.220,100,322,1,2021/8/29 18:23,R_2xEoYDdlyA6YPtr,,,,,35.80270386,139.716095,anonymous,JA,2,1,1,3,3,3,3,3,4,4,3,3,3,4,3,1,2,3,5,4,3,2,1,4,5,2,3,4,,,1,3,3,3,3,3,4,3,3,3,3,4,1,5,5,3,3,3,3,1,3,3,3,3,5,2,3,3,3,3,3,3,3,3,5,3,4,30,なし,uLYA6P9Pa6X6,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 18:16,2021/8/29 18:25,0,218.227.20.173,100,589,1,2021/8/29 18:25,R_3n8XkcvtwcQAjd8,,,,,35.72009277,139.9352112,anonymous,JA,1,17,6,,,,,,,,,,,,,10,5,6,1,7,3,2,1,1,4,3,3,7,,1,,1,2,4,2,2,4,4,4,5,4,8,6,7,9,4,4,4,4,1,2,2,2,2,5,4,5,4,4,2,2,1,2,5,6,6,5,60,,oqJonYx5PjbW,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 18:05,2021/8/29 18:27,0,121.1.180.44,100,1320,1,2021/8/29 18:27,R_2cqJmvjbLfcSjYZ,,,,,35.68969727,139.6895142,anonymous,JA,2,14,4,2,5,3,3,3,3,2,3,5,2,1,4,10,6,3,4,1,2,2,1,1,3,2,2,4,1,,,5,3,5,4,4,5,5,2,4,5,8,6,7,5,2,2,2,2,1,1,1,1,2,2,5,5,6,6,2,2,2,4,2,6,3,4,60,人混みには行かない,dqqXiMclE3eD,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 18:20,2021/8/29 18:30,0,112.68.167.201,100,602,1,2021/8/29 18:30,R_ZsKoNun2esMY80N,,,,,34.76879883,135.6525879,anonymous,JA,1,14,3,4,1,4,3,3,3,4,3,4,5,4,6,2,6,4,4,6,2,3,1,2,4,4,3,8,1,,,4,4,4,4,5,4,5,4,4,3,7,5,6,6,1,1,1,1,1,1,3,4,4,5,1,1,1,1,1,3,4,4,4,6,2,3,10,これは政府の回し者？,pSc0CoTuLWBR,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 18:27,2021/8/29 18:31,0,58.190.85.212,100,226,1,2021/8/29 18:31,R_bDhOVoqyZGS6r7z,,,,,34.70930481,134.8287048,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,7,9,4,4,6,6,4,4,4,4,5,5,5,5,2,,,3,3,3,3,3,3,3,3,3,3,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,1,,l8QONb93zXAe,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/29 17:57,2021/8/29 18:32,0,111.67.171.173,100,2097,1,2021/8/29 18:32,R_bdb2as6HJpCgas1,,,,,34.77789307,135.427887,anonymous,JA,1,18,6,,,,,,,,,,,,,9,6,7,1,8,3,3,2,3,4,2,4,4,,,1,2,3,3,3,4,5,5,1,2,3,7,7,5,5,2,5,4,5,1,2,3,2,4,6,6,6,6,6,3,4,4,5,6,6,5,6,65,予約接種欄に於いて予約したくても或る期間内は医師の指示により接種出来ない病種も存在するのでその種の項目も追加願えればと思います,zJqs6khT3k1G,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
2021/8/29 17:23,2021/8/29 18:36,0,182.20.93.140,100,4359,1,2021/8/29 18:36,R_2WCpBNvRvJxJe4P,,,,,35.26159668,139.5866089,anonymous,JA,2,16,5,,,,,,,,,,,,,8,4,3,5,4,2,3,2,4,4,2,3,6,,1,,4,1,5,5,4,5,5,2,5,3,5,7,7,7,3,4,4,4,1,4,4,4,5,5,3,3,4,4,4,5,5,5,5,5,6,4,60,特にないです,9TXbbqkpxHzF,a50b6090c02f05f170a04ce5e3fa5d8ef6cf802d
